시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 영등포구 대림동,650,650,0,성원(650),84.66,201602,1,"34,200",20,1995,대림로 256
서울특별시 영등포구 대림동,650,650,0,성원(650),59.63,201602,20,"30,500",5,1995,대림로 256
서울특별시 영등포구 대림동,650,650,0,성원(650),84.66,201603,2,"36,000",21,1995,대림로 256
서울특별시 영등포구 대림동,650,650,0,성원(650),59.63,201604,3,"30,000",24,1995,대림로 256
서울특별시 영등포구 대림동,1124,1124,0,신대림 신동아파밀리에,59.9754,201603,1,"39,500",7,2013,도림로54길 14
서울특별시 영등포구 대림동,1124,1124,0,신대림 신동아파밀리에,84.9563,201603,2,"46,500",4,2013,도림로54길 14
서울특별시 영등포구 대림동,1124,1124,0,신대림 신동아파밀리에,59.9754,201604,19,"39,000",9,2013,도림로54길 14
서울특별시 영등포구 대림동,1121,1121,0,신대림자이1단지,84.6,201603,2,"48,000",11,2007,시흥대로173길 13
서울특별시 영등포구 대림동,1121,1121,0,신대림자이1단지,84.36,201603,17,"42,700",11,2007,시흥대로173길 13
서울특별시 영등포구 대림동,1121,1121,0,신대림자이1단지,84.88,201603,22,"44,000",10,2007,시흥대로173길 13
서울특별시 영등포구 대림동,1122,1122,0,신대림자이2단지,84.58,201602,4,"50,000",24,2007,시흥대로 589-8
서울특별시 영등포구 대림동,1122,1122,0,신대림자이2단지,84.9,201602,25,"45,800",12,2007,시흥대로 589-8
서울특별시 영등포구 대림동,1122,1122,0,신대림자이2단지,84.45,201602,28,"47,500",22,2007,시흥대로 589-8
서울특별시 영등포구 대림동,1122,1122,0,신대림자이2단지,84.9,201604,8,"45,500",6,2007,시흥대로 589-8
서울특별시 영등포구 대림동,1122,1122,0,신대림자이2단지,84.83,201604,23,"47,000",22,2007,시흥대로 589-8
서울특별시 영등포구 대림동,777-1,777,1,신동아,84.85,201602,1,"32,600",13,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201602,13,"28,200",12,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,53.37,201602,16,"24,900",8,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201602,23,"26,500",6,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201602,27,"25,500",1,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201602,29,"26,500",6,1987,대림로31길 39
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201602,29,"25,800",3,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201603,2,"26,900",10,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,53.37,201603,12,"24,000",7,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201603,14,"27,000",7,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201603,16,"26,500",12,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,84.85,201603,27,"35,600",8,1987,가마산로 312
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,201604,16,"27,800",14,1987,대림로31길 39
서울특별시 영등포구 대림동,777-1,777,1,신동아,53.37,201604,23,"24,500",4,1987,가마산로 312
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,18.24,201602,18,"12,000",4,2013,대림로29길 13
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,18.24,201603,3,"13,000",10,2013,대림로29길 13
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,18.24,201603,8,"12,300",8,2013,대림로29길 13
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,18.24,201604,9,"12,300",6,2013,대림로29길 13
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,18.24,201604,30,"12,500",8,2013,대림로29길 13
서울특별시 영등포구 대림동,717,717,0,쌍용플래티넘S,30.47,201604,30,"12,500",8,2013,대림로29길 13
서울특별시 영등포구 대림동,1120,1120,0,온누리,84.37,201604,16,"30,800",3,2007,대림로22길 38
서울특별시 영등포구 대림동,762-1,762,1,우성1,52.07,201602,13,"26,800",11,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,52.07,201602,20,"25,900",12,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201602,20,"37,000",10,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,62.37,201602,25,"30,000",10,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,52.07,201603,3,"27,500",14,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,62.37,201604,9,"30,500",5,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,62.37,201604,12,"30,000",7,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201604,13,"37,800",13,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201604,13,"36,800",6,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201604,17,"31,500",1,1985,도림로 187
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201604,19,"36,800",8,1985,도림로 187
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201602,24,"34,000",13,1992,도림로47길 1
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201603,5,"34,700",10,1992,도림로47길 1
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201603,30,"19,500",1,1992,도림로47길 1
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201604,25,"33,700",15,1992,도림로47길 1
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201604,25,"34,500",5,1992,도림로47길 1
서울특별시 영등포구 대림동,607-1,607,1,코오롱,59.94,201603,7,"36,600",20,1998,도영로 2-5
서울특별시 영등포구 대림동,607-1,607,1,코오롱,59.94,201603,12,"35,000",1,1998,도영로 2-5
서울특별시 영등포구 대림동,607-1,607,1,코오롱,59.94,201603,16,"37,800",21,1998,도영로 2-5
서울특별시 영등포구 대림동,607-1,607,1,코오롱,59.94,201603,29,"36,800",22,1998,도영로 2-5
서울특별시 영등포구 대림동,607-1,607,1,코오롱,59.94,201604,8,"37,000",13,1998,도영로 2-5
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201602,13,"46,600",12,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201602,16,"45,000",7,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201602,25,"41,500",3,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,93.05,201603,6,"49,300",11,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201603,18,"44,400",5,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201603,28,"46,750",17,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201604,4,"44,800",4,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201604,11,"42,500",5,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,93.05,201604,24,"47,000",6,2008,도림천로 431
서울특별시 영등포구 대림동,1123,1123,0,한솔솔파크,84.89,201604,30,"46,800",6,2008,도림천로 431
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201602,16,"35,250",2,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201602,25,"36,600",7,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201603,1,"36,400",5,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201603,2,"36,000",5,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201603,3,"36,800",17,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,66.66,201603,14,"31,300",7,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201603,22,"37,500",7,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201604,13,"35,800",4,1992,도신로4길 14
서울특별시 영등포구 대림동,785-1,785,1,현대1,84.75,201604,26,"36,650",9,1992,도신로4길 14
서울특별시 영등포구 대림동,785,785,0,현대2,84.74,201602,19,"35,500",5,1992,도신로4길 2
서울특별시 영등포구 대림동,785,785,0,현대2,84.74,201602,22,"36,200",16,1992,도신로4길 2
서울특별시 영등포구 대림동,785,785,0,현대2,84.74,201603,1,"35,900",17,1992,도신로4길 2
서울특별시 영등포구 대림동,785,785,0,현대2,84.74,201603,18,"36,450",3,1992,도신로4길 2
서울특별시 영등포구 대림동,785,785,0,현대2,84.74,201604,27,"36,800",13,1992,도신로4길 2
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201602,6,"36,200",15,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,84.89,201602,16,"47,000",4,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,84.89,201602,18,"48,300",5,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,43.92,201602,20,"26,000",3,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,140.54,201602,23,"54,000",19,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,43.92,201602,24,"24,700",13,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,140.54,201602,28,"53,800",22,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,43.92,201602,29,"26,000",16,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201603,4,"36,900",11,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,63.48,201603,6,"36,300",16,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201603,8,"36,400",22,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201603,9,"37,700",22,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,43.92,201603,16,"24,900",14,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201603,18,"37,800",17,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,84.89,201603,19,"47,300",11,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,140.54,201603,22,"57,500",17,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201603,31,"35,400",14,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,59.83,201604,5,"37,150",16,1997,도신로 31
서울특별시 영등포구 대림동,608-1,608,1,현대3,43.92,201604,9,"26,900",7,1997,도신로 31
서울특별시 영등포구 도림동,221-1,221,1,도림청구,84.96,201602,3,"37,700",12,1997,도영로7길 7
서울특별시 영등포구 도림동,221-1,221,1,도림청구,84.96,201602,4,"39,000",9,1997,도영로7길 7
서울특별시 영등포구 도림동,221-1,221,1,도림청구,37.63,201602,17,"20,000",17,1997,도영로7길 7
서울특별시 영등포구 도림동,221-1,221,1,도림청구,84.96,201602,17,"38,000",10,1997,도영로7길 7
서울특별시 영등포구 도림동,221-1,221,1,도림청구,37.81,201603,9,"19,000",4,1997,도영로7길 7
서울특별시 영등포구 도림동,221-1,221,1,도림청구,37.81,201604,5,"19,000",6,1997,도영로7길 7
서울특별시 영등포구 도림동,165-1,165,1,동아,118.84,201602,11,"49,000",3,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,135.81,201603,3,"53,750",13,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,59.94,201603,20,"32,000",24,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,84.99,201603,26,"43,500",7,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,59.93,201604,6,"34,700",21,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,84.99,201604,11,"43,900",15,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,84.99,201604,25,"38,000",3,2000,도림로 365
서울특별시 영등포구 도림동,165-1,165,1,동아,84.99,201604,25,"42,900",24,2000,도림로 365
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,120.038,201603,1,"75,500",12,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,120.038,201603,1,"72,000",24,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.974,201603,10,"57,500",10,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,59.999,201603,12,"49,000",17,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.781,201603,14,"60,000",28,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,59.999,201603,19,"50,000",25,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,143.591,201603,24,"79,500",29,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.854,201603,28,"60,000",15,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.738,201603,30,"57,700",1,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.764,201604,1,"59,000",7,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,120.038,201604,3,"76,000",20,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,143.591,201604,5,"78,000",3,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.762,201604,6,"60,000",24,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.854,201604,8,"60,000",20,2014,도영로 66
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.781,201604,16,"60,000",27,2014,도영로 66
서울특별시 영등포구 도림동,231-8,231,8,정호샤인빌,83.96,201603,11,"31,500",3,2001,도신로15라길 3
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201602,17,"30,400",9,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201602,24,"29,500",11,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201603,4,"30,800",12,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201603,8,"29,700",14,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201603,11,"29,300",5,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201603,22,"30,000",1,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201604,15,"29,600",15,1983,경인로77길 21
서울특별시 영등포구 문래동2가,35,35,0,남성,58.52,201604,27,"31,000",15,1983,경인로77길 21
서울특별시 영등포구 문래동3가,Jan-76,76,1,국화맨션,84.71,201602,24,"53,000",11,1983,도림로 462
서울특별시 영등포구 문래동3가,Jan-76,76,1,국화맨션,84.71,201603,2,"52,000",7,1983,도림로 462
서울특별시 영등포구 문래동3가,Jan-93,93,1,문래건영,59.4,201603,1,"37,400",3,1998,문래로 94-7
서울특별시 영등포구 문래동3가,97,97,0,문래동금호어울림,84.97,201602,22,"58,850",12,2006,문래로 137
서울특별시 영등포구 문래동3가,97,97,0,문래동금호어울림,84.99,201603,21,"58,700",12,2006,문래로 137
서울특별시 영등포구 문래동3가,97,97,0,문래동금호어울림,84.99,201604,4,"55,900",3,2006,문래로 137
서울특별시 영등포구 문래동3가,97,97,0,문래동금호어울림,84.97,201604,18,"56,000",4,2006,문래로 137
서울특별시 영등포구 문래동3가,95,95,0,문래동동원데자뷰,84.96,201603,17,"51,000",3,2004,문래로20길 40
서울특별시 영등포구 문래동3가,95,95,0,문래동동원데자뷰,84.96,201604,23,"54,500",5,2004,문래로20길 40
서울특별시 영등포구 문래동3가,13,13,0,문래동해태,84.8,201604,14,"38,500",14,1999,영신로25길 8
서울특별시 영등포구 문래동3가,78,78,0,문래우정,84.84,201603,2,"41,900",8,1998,도림로 456
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201602,12,"63,000",3,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,147.34,201602,16,"82,000",6,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201602,18,"61,900",21,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,147.34,201602,29,"85,000",20,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201603,21,"66,000",20,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201603,21,"64,000",12,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201603,22,"56,000",1,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201603,26,"66,200",10,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201604,1,"61,500",9,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201604,11,"60,000",1,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201604,12,"67,500",3,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,201604,13,"69,000",15,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,121.53,201604,13,"76,300",9,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,147.34,201604,15,"80,500",21,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,121.53,201604,16,"79,500",22,2001,당산로4길 12
서울특별시 영등포구 문래동3가,54,54,0,문래자이,121.53,201604,28,"78,000",18,2001,당산로4길 12
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,137.82,201602,25,"74,000",3,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,84.92,201603,18,"63,800",10,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,137.82,201603,22,"75,700",14,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,119.47,201603,22,"72,000",13,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,84.92,201603,28,"62,800",7,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,119.47,201604,9,"69,000",18,2003,문래로 82
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,84.92,201604,24,"58,800",1,2003,문래로 82
서울특별시 영등포구 문래동3가,96,96,0,태영데시앙,84.93,201604,22,"55,500",10,2005,문래북로 108
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,79.46,201602,5,"47,000",14,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201603,5,"38,300",10,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201603,21,"37,500",7,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201603,22,"34,500",8,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201603,23,"36,000",13,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201603,29,"35,000",3,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201604,5,"34,700",2,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201604,16,"33,200",1,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201604,18,"37,450",13,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201604,19,"37,800",6,1988,문래로20길 14
서울특별시 영등포구 문래동3가,Feb-77,77,2,한신,58.96,201604,20,"34,000",1,1988,문래로20길 14
서울특별시 영등포구 문래동4가,67,67,0,리버뷰신안인스빌1단지,84.995,201602,18,"46,500",15,2008,도림로145길 28
서울특별시 영등포구 문래동4가,67,67,0,리버뷰신안인스빌1단지,84.995,201602,20,"45,700",12,2008,도림로145길 28
서울특별시 영등포구 문래동4가,67,67,0,리버뷰신안인스빌1단지,84.995,201604,1,"44,900",10,2008,도림로145길 28
서울특별시 영등포구 문래동4가,68,68,0,리버뷰신안인스빌2단지,84.995,201603,10,"39,000",1,2008,도림로143길 27
서울특별시 영등포구 문래동4가,68,68,0,리버뷰신안인스빌2단지,84.995,201604,5,"46,000",15,2008,도림로143길 27
서울특별시 영등포구 문래동4가,43,43,0,문래동삼환,59.85,201602,18,"35,200",12,2001,도림로143길 30
서울특별시 영등포구 문래동4가,43,43,0,문래동삼환,84.98,201603,7,"41,000",16,2001,도림로143길 30
서울특별시 영등포구 문래동4가,43,43,0,문래동삼환,59.85,201603,18,"35,300",10,2001,도림로143길 30
서울특별시 영등포구 문래동4가,43,43,0,문래동삼환,59.85,201604,20,"35,150",16,2001,도림로143길 30
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,79.86,201603,4,"29,900",4,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,79.86,201603,23,"35,000",5,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,65.46,201604,7,"30,000",13,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,65.46,201604,9,"28,000",1,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,65.46,201604,18,"29,500",6,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,65.46,201604,23,"30,300",2,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,14,14,0,문래 두산위브,65.46,201604,25,"30,500",5,1988,선유로9나길 8
서울특별시 영등포구 문래동5가,1,1,0,문래대림,84.92,201603,14,"41,800",12,2000,선유로 33
서울특별시 영등포구 문래동5가,1,1,0,문래대림,59.96,201603,19,"27,500",2,2000,선유로 33
서울특별시 영등포구 문래동5가,22,22,0,진주,83.72,201604,5,"37,800",3,1984,선유로9길 31
서울특별시 영등포구 문래동5가,22,22,0,진주,83.72,201604,11,"37,600",7,1984,선유로9길 31
서울특별시 영등포구 문래동5가,21,21,0,현대3,84.36,201603,15,"31,300",1,1991,선유서로 6
서울특별시 영등포구 문래동5가,21,21,0,현대3,84.55,201604,13,"35,000",12,1991,선유서로 6
서울특별시 영등포구 문래동5가,01월 23일,23,1,현대5,84.79,201603,7,"36,500",11,1992,선유서로9길 5
서울특별시 영등포구 문래동5가,01월 23일,23,1,현대5,84.79,201603,22,"37,100",18,1992,선유서로9길 5
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,58.37,201603,15,"29,000",18,1998,문래로4길 26
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,106.5,201604,4,"45,000",10,1998,문래로4길 26
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,106.5,201604,25,"45,500",11,1998,문래로4길 26
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,59.99,201604,26,"35,000",17,1998,문래로4길 26
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,59.99,201604,30,"34,800",16,1998,문래로4길 26
서울특별시 영등포구 문래동6가,54,54,0,미원,59.4,201602,2,"33,600",13,1996,문래로8길 5
서울특별시 영등포구 문래동6가,54,54,0,미원,59.4,201602,20,"33,900",7,1996,문래로8길 5
서울특별시 영등포구 문래동6가,54,54,0,미원,59.4,201603,16,"30,700",13,1996,문래로8길 5
서울특별시 영등포구 문래동6가,54,54,0,미원,59.4,201604,4,"30,500",1,1996,문래로8길 5
서울특별시 영등포구 문래동6가,54,54,0,미원,84.93,201604,6,"44,500",12,1996,문래로8길 5
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,84.9,201602,11,"45,000",18,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,59.95,201603,3,"33,250",8,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,59.95,201603,29,"35,000",18,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,59.95,201603,30,"33,800",10,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,84.82,201604,13,"38,150",1,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,84.9,201604,17,"40,300",11,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,84.9,201604,28,"42,900",14,1997,선유서로 40
서울특별시 영등포구 문래동6가,Jan-38,38,1,베어스타운,84.9,201604,30,"42,000",8,1997,선유서로 40
서울특별시 영등포구 문래동6가,11월 01일,11,1,유원문래,84.98,201602,5,"38,000",5,1991,문래북로 22
서울특별시 영등포구 문래동6가,11월 01일,11,1,유원문래,84.98,201603,17,"42,000",13,1991,문래북로 22
서울특별시 영등포구 문래동6가,11월 01일,11,1,유원문래,84.98,201604,11,"38,000",11,1991,문래북로 22
서울특별시 영등포구 문래동6가,11월 01일,11,1,유원문래,84.98,201604,14,"40,700",4,1991,문래북로 22
서울특별시 영등포구 문래동6가,43,43,0,한신,81.89,201602,5,"34,900",5,1985,선유서로 35
서울특별시 영등포구 문래동6가,43,43,0,한신,62.36,201602,20,"28,800",1,1985,선유서로 35
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201602,24,"31,300",11,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,79.52,201602,24,"37,500",10,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201602,29,"32,050",9,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201603,11,"30,200",1,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201603,18,"32,000",10,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,79.52,201604,13,"38,000",13,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201604,13,"33,000",14,1986,문래로4길 14
서울특별시 영등포구 문래동6가,46,46,0,현대1,64.38,201604,26,"33,300",7,1986,문래로4길 14
서울특별시 영등포구 문래동6가,45,45,0,현대2,41.04,201602,4,"24,300",10,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,79.72,201603,1,"40,000",12,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.85,201603,4,"34,800",10,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,41.04,201603,21,"24,300",7,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.31,201603,24,"30,900",5,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.31,201603,29,"30,700",6,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.85,201604,3,"32,500",3,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.31,201604,3,"31,650",14,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.31,201604,15,"31,100",4,1987,문래로4길 6
서울특별시 영등포구 문래동6가,45,45,0,현대2,41.04,201604,30,"25,000",9,1987,문래로4길 6
서울특별시 영등포구 문래동6가,Jan-55,55,1,현대6,113.97,201602,25,"50,800",10,1997,선유서로 31
서울특별시 영등포구 문래동6가,Jan-55,55,1,현대6,50.55,201604,23,"28,250",12,1997,선유서로 31
