"Apart","pps"
"금호",417
"금호",415
"금호",392
"뉴홍현솔레디움",431
"늘푸른주상복합",346
"늘푸른주상복합",347
"다솜금호",434
"다솜금호",449
"다솜금호",425
"다솜금호",459
"다울숲",522
"다울숲",439
"대림아르빌",437
"대림아르빌",412
"대림역경남아너스빌",460
"대림역대성스카이렉스",440
"대림역대성스카이렉스",445
"대림역대성스카이렉스",442
"대림역대성스카이렉스",400
"대림역대성스카이렉스",436
"대림역대성스카이렉스",446
"대림역대성스카이렉스",376
"대림역대성스카이렉스",357
"대림역와이즈플레이스",606
"대림우성2",491
"대림우성2",498
"대림우성2",486
"대신빌라",316
"대영빌라",288
"덕영드림",423
"덕영드림",495
"덕영드림",498
"도림두산베어스타워",363
"도림두산베어스타워",393
"동화",286
"럭키",434
"럭키",468
"럭키",428
"럭키",482
"럭키",508
"럭키",436
"럭키",462
"럭키",479
"럭키",469
"럭키",419
"로제리움2차",865
"로제리움2차",905
"미래타워",363
"미래타워",429
"백록빌라",335
"보광",453
"보광",476
"보광",462
"보람쉬움",419
"보람쉬움",444
"보람쉬움",465
"비즈트위트 레인보우",722
"비즈트위트 레인보우",687
"비즈트위트 레인보우",767
"비즈트위트 오렌지",846
"비즈트위트그린",852
"비즈트위트그린",695
"삼성래미안",697
"삼성래미안",534
"삼성래미안",511
"삼성래미안",671
"삼성래미안",651
"삼성래미안",585
"삼성래미안",587
"삼성래미안",591
"삼성래미안",515
"삼성래미안",510
"삼성래미안",686
"삼성래미안",513
"삼성래미안",482
"삼성래미안",532
"삼성래미안",559
"삼성래미안",601
"삼성래미안",595
"삼성래미안",683
"삼성래미안",545
"삼성래미안",538
"삼성래미안",528
"새솔금호",451
"새솔금호",446
"새솔금호",405
"새솔금호",434
"새솔금호",417
"새솔금호",447
"성락",349
"성락",389
"성산",250
"성삼하이츠",444
"성삼하이츠",495
"성호메이플라워멤버스빌",395
"성호메이플라워멤버스빌",406
"순영웰라이빌1차",487
"순영웰라이빌1차",462
"순영웰라이빌1차",482
"순영웰라이빌1차",471
"순영웰라이빌2차",458
"순영웰라이빌2차",419
"순영웰라이빌2차",452
"순영웰라이빌2차",431
"순영웰라이빌2차",451
"신구로자이",430
"신구로자이",493
"신구로자이",471
"신구로자이",500
"신구로자이",470
"신구로자이",466
"신구로자이",416
"신구로자이",441
"신구로자이",481
"신구로자이",479
"신구로자이",505
"신도림LG자이",539
"신도림LG자이",565
"신도림LG자이",556
"신도림LG자이",561
"신도림LG자이",559
"신도림LG자이",541
"신도림LG자이",551
"신도림로제리움",774
"신도림로제리움",768
"신도림로제리움",769
"신도림롯데아파트",602
"신도림롯데아파트",593
"신도림롯데아파트",400
"신도림롯데아파트",358
"신도림롯데아파트",427
"신도림롯데아파트",584
"신도림롯데아파트",596
"신도림롯데아파트",613
"신도림롯데아파트",518
"신도림롯데아파트",619
"신도림롯데아파트",512
"신도림롯데아파트",568
"신도림롯데아파트",447
"신도림태영타운",577
"신도림태영타운",582
"신도림태영타운",556
"신도림태영타운",514
"신도림태영타운",571
"신도림태영타운",601
"신도림태영타운",456
"신도림태영타운",671
"신도림태영타운",587
"신도림태영타운",697
"신도림태영타운",684
"신도림태영타운",595
"신도림태영타운",559
"신도림태영타운",574
"신도림태영타운",521
"신도림태영타운",586
"신도림태영타운",685
"신도림현대",462
"신도림현대",490
"신도림현대",475
"신도림현대",460
"신도림현대",442
"신도림현대",469
"신도림현대",486
"신도림현대",450
"신도림현대",449
"신도림현대",507
"신성미소지움",430
"신성미소지움",431
"신안타워",443
"신안타워",437
"신안타워",329
"쌍용플래티넘노블",420
"쌍용플래티넘노블",387
"쌍용플래티넘노블",404
"아스타 빌",383
"아스타 빌",327
"우리유앤미",395
"우리유앤미",372
"우리유앤미",413
"우리유앤미",431
"우민늘푸른",446
"우민늘푸른",469
"우방",364
"우방",383
"우성(1058)",478
"우성(1058)",504
"우성(23)",573
"우성(23)",603
"우성(23)",551
"우성(23)",548
"우성(23)",581
"우성(23)",564
"우원그린빌",342
"우진체리쉬",362
"은진빌라",255
"이화우성",510
"이화우성",515
"이화우성",538
"이화우성",518
"이화우성",341
"이화우성",471
"이화우성",482
"이화우성",384
"일동행복세상",321
"일신건영",474
"종인아네스트",624
"종인아네스트",648
"종인아네스트",664
"종인아네스트",655
"종인아네스트",686
"주공1",465
"주공1",499
"주공1",483
"주공1",479
"주공1",486
"주공1",482
"주공1",476
"주공1",485
"주공1",475
"주공1",495
"주공1",481
"주공1",471
"주공2",460
"주공2",522
"주공2",540
"주공2",563
"주공2",484
"주공2",516
"주공2",561
"주공2",513
"주공2",508
"주공2",550
"주공2",492
"주공2",503
"주공2",530
"주공2",545
"주공2",533
"주공2",519
"주공2",574
"주공2",517
"주공2",534
"주공2",525
"중앙하이츠",445
"중앙하이츠",396
"중앙하이츠",403
"중앙하이츠",425
"중앙하이츠",433
"중앙하이츠",450
"중앙하이츠",431
"중앙하이츠",439
"중앙하이츠(1269)",462
"중앙하이츠(1269)",446
"중앙하이츠(1269)",470
"중앙하이츠(1269)",419
"중앙하이츠(1269)",488
"중앙하이츠(1269)",471
"중앙하이츠(1269)",468
"중앙하이츠(1269)",603
"중앙하이츠(1269)",456
"중앙하이츠(1269)",481
"중앙하이츠(1269)",490
"중앙하이츠(1269)",584
"칠성3",455
"칠성3",422
"케어빌(98-8)",334
"케어빌(98-8)",380
"태양",301
"태영빌라2",236
"하나세인스톤1차",681
"하나세인스톤1차",598
"하나세인스톤2차",740
"하나세인스톤2차",745
"하나세인스톤2차",727
"하나세인스톤2차",724
"하나세인스톤3차",678
"하나세인스톤3차",655
"한국현대",358
"한국현대",378
"한국현대",354
"한마음(796-72)",302
"한스타워",353
"한신",483
"한신",517
"한신",466
"한신",494
"한신",492
"한신",524
"한신",509
"한신",502
"한신",498
"한신",307
"한신휴플러스(1280-0)",684
"한신휴플러스(1280-0)",720
"한신휴플러스(1280-0)",702
"한신휴플러스(1280-0)",700
"한신휴플러스(1280-0)",698
"한신휴플러스(1280-0)",672
"한신휴플러스(1280-0)",681
"한신휴플러스(1280-0)",667
"한신휴플러스(1280-0)",655
"한신휴플러스(1280-1)",655
"한신휴플러스(1280-1)",542
"한신휴플러스(1280-1)",530
"한일유앤아이",412
"한일유앤아이",372
"한일유앤아이",408
"한일유앤아이",375
"한일유앤아이",424
"한일유앤아이",446
"한일유앤아이",410
"한일유앤아이",437
"한일유앤아이",430
"한일유앤아이",439
"한일유앤아이",418
"한일유앤아이",406
"한일유앤아이",438
"한일유앤아이",435
"해담채3",881
"현대",474
"현대",448
"현대",473
"현대",436
"현대",450
"현대",415
"현대",443
"현대로얄",342
"현대로얄",321
"현대로얄",374
"현대상선",431
"현대상선",480
"현대연예인",418
"현대연예인",436
"현대연예인",406
"현대연예인",395
"현대연예인",389
"현대연예인",402
"현대연예인",422
"현대연예인",416
"현대의보아파트",317
"현대의보아파트",313
"현대파크빌",311
"현대파크빌",320
"현암B동",321
"황산(791-12)",359
"다청림(102동)",474
"대명하이빌101동",420
"대명하이빌101동",429
"대명하이빌102동",351
"대명하이빌102동",354
"수정",265
"우남푸르미아",387
"우남푸르미아",400
"SK VIEW",530
"SK VIEW",574
"SK VIEW",562
"SK VIEW",569
"SK VIEW",553
"SK VIEW",579
"SK VIEW",581
"대림1",608
"대림1",626
"대림1",582
"대림1",630
"대림1",678
"대림1",674
"대림1",633
"대림1",634
"대림1",624
"대림1",643
"대림1",585
"대림1",619
"대림1",574
"대림1",672
"대림1",664
"대림1",618
"대림1",565
"대림1",541
"대림1",579
"대림2",576
"대림2",627
"대림2",592
"대림2",583
"대림2",577
"대림2",624
"대림2",540
"대림2",585
"대림2",579
"대림2",600
"대림2",625
"대림2",594
"대림2",650
"대림2",598
"대림2",573
"대림2",667
"대림2",604
"대림3",471
"대림e-편한세상4",745
"대림e-편한세상4",618
"대림e-편한세상4",846
"대림e-편한세상4",582
"대림e-편한세상4",861
"대림e-편한세상4",849
"대림e-편한세상4",796
"대림e-편한세상4",705
"대림e-편한세상5",657
"대림e-편한세상5",645
"대림e-편한세상5",643
"대림e-편한세상5",635
"대림e-편한세상6",584
"대림e-편한세상6",590
"대림e-편한세상7",695
"대림e-편한세상7",671
"대림e-편한세상7",598
"대림e-편한세상7",602
"동아1",395
"동아1",397
"동아1",612
"동아1",630
"동아1",413
"동아1",734
"동아1",405
"동아1",438
"동아1",750
"동아1",619
"동아1",660
"동아1",727
"동아2",696
"동아2",624
"동아2",730
"동아2",663
"동아2",534
"동아2",648
"동아2",616
"동아2",703
"동아2",695
"동아2",688
"동아2",563
"동아3",659
"동아3",767
"동아3",535
"동아3",703
"동아3",517
"동아3",674
"동아3",772
"동아3",688
"동아3",413
"동아3",717
"동아3",677
"동아3",419
"디큐브시티",966
"디큐브시티",838
"디큐브시티",942
"미성",522
"미성",511
"미성",460
"미성",454
"미성",412
"미성",528
"미성",417
"미성",394
"미성",462
"미성",440
"미성",473
"미성",515
"미성",430
"미성",480
"미성",551
"미성",406
"신도림2차푸르지오",762
"신도림2차푸르지오",614
"신도림3차푸르지오",586
"신도림3차푸르지오",556
"신도림팰러티움",426
"신도림팰러티움",365
"신도림팰러티움",423
"신성은하수",539
"우성1",527
"우성2",495
"우성2",542
"우성2",492
"우성3",519
"우성3",496
"우성3",499
"우성3",525
"우성3",486
"우성3",533
"우성3",507
"우성3",543
"우성3",546
"우성3",529
"현대홈타운아파트",586
"현대홈타운아파트",569
"현대홈타운아파트",552
"현대홈타운아파트",535
"현대홈타운아파트",635
"경남아너스빌",415
"경남아너스빌",435
"경남아너스빌",462
"경남아너스빌",441
"경남아너스빌",464
"금강",312
"금강",297
"금강",294
"금강(343)",589
"금강(343)",579
"금강(343)",612
"금강(343)",583
"금강(343)",475
"금강(343)",505
"금강(343)",510
"금강(343)",599
"금강(343)",600
"금강(343)",581
"금강(343)",604
"금강(343)",669
"금강(343)",594
"금강(343)",706
"금강(343)",593
"길훈",295
"길훈",286
"길훈",276
"길훈",261
"길훈",268
"길훈",307
"길훈",278
"더메디치",385
"더메디치",419
"동보",341
"동보",324
"동부(339)",410
"동부(339)",365
"동부(339)",442
"동부골든",273
"동부골든",304
"동부골든",380
"동부골든",400
"동부골든",282
"동부골든",412
"동부골든",288
"동부골든",374
"동부골든",395
"동부골든",399
"동부골든",407
"동부골든",295
"동부골든",359
"동부골든",409
"동부골든",312
"동부골든",287
"동부골든",394
"동부골든",333
"동선",464
"동선",457
"동선",449
"동선",424
"라인",296
"라인",355
"목화수목원 102동",350
"목화수목원 102동",287
"삼천리",477
"삼천리",296
"삼천리",297
"삼천리",372
"삼천리",469
"삼천리",293
"서해그랑블",418
"서해그랑블",425
"서해그랑블",420
"시티월드",283
"시티월드",300
"영풍마드레빌",543
"영풍마드레빌",448
"영풍마드레빌",431
"영풍마드레빌",413
"오류동금호어울림",442
"오류동금호어울림",427
"오류동역솔리스타",524
"오류동푸르지오",559
"오류동푸르지오",471
"오류동푸르지오",552
"오류동푸르지오",550
"오류동푸르지오",560
"오류동푸르지오",489
"오류동푸르지오",477
"오류동휘버스",310
"오류동휘버스",333
"우림필유",492
"우림필유",505
"우림필유",475
"우림필유",517
"우림필유",415
"우림필유",495
"은하수수목원2차",363
"은하수수목원2차(108-43)",433
"한신플러스타운",472
"한신플러스타운",467
"한신플러스타운",380
"한신플러스타운",392
"한신플러스타운",476
"한신플러스타운",426
"한신플러스타운",482
"한신플러스타운",406
"한신플러스타운",497
"한신플러스타운",501
"한신플러스타운",368
"한신플러스타운",348
"한신플러스타운",346
"한신플러스타운",487
"한신플러스타운",475
"리치안풍산",370
"온수동",247
"온수힐스테이트",429
"온수힐스테이트",535
"온수힐스테이트",582
"온수힐스테이트",624
"온수힐스테이트",614
"온수힐스테이트",605
"온수힐스테이트",500
"온수힐스테이트",575
"온수힐스테이트",650
"온수힐스테이트",574
"온수힐스테이트",493
"온수힐스테이트",404
"천왕연지타운1단지",530
"천왕연지타운1단지",594
"천왕연지타운1단지",517
"천왕연지타운1단지",553
"천왕연지타운1단지",582
"천왕연지타운2단지",514
"천왕연지타운2단지",515
"천왕연지타운2단지",485
"천왕연지타운2단지",524
"천왕연지타운2단지",526
"천왕연지타운2단지",510
"천왕연지타운2단지",469
"천왕연지타운2단지",486
"천왕연지타운2단지",459
"천왕이펜하우스1단지",609
"천왕이펜하우스1단지",553
"천왕이펜하우스2단지",500
"천왕이펜하우스3단지",494
"천왕이펜하우스3단지",505
"천왕이펜하우스4단지",491
"천왕이펜하우스5단지",494
"천왕이펜하우스5단지",515
"천왕이펜하우스5단지",488
"천왕이펜하우스5단지",487
"천왕이펜하우스6단지",497
"천왕이펜하우스6단지",493
"동보수목원(16-36)",300
"현대홈타운스위트",418
"현대홈타운스위트",402
"현대홈타운스위트",395
"현대홈타운스위트",388
"가산양우내안에애플",1084
"가산양우내안에애플",1017
"가산지웰에스테이트",973
"덕산",414
"두산",526
"두산",511
"두산",438
"두산",520
"두산",518
"두산",501
"두산",331
"두산",550
"두산",400
"두산",412
"두산",513
"두산",498
"두산",392
"두산",551
"두산",439
"두산",453
"두산",403
"두산",296
"두산",535
"두산",543
"두산",364
"두산",287
"두산",533
"두산",430
"드림캐슬2차",317
"드림캐슬2차",259
"비즈트위트바이올렛5차",1127
