address,Apart,pps,gu,dong,size,floor,year,long,lat
올림픽로104길 42,한강현대,542,강동구,암사동,84.93,4,17,127.1321646,37.55532717
올림픽로104길 8,다성리버빌,424,강동구,암사동,84.94,4,16,127.1300329,37.55552499
올림픽로33길 17,미성,1348,송파구,신천동,55.62,9,36,127.1081837,37.517853
올림픽로33길 17,미성,1151,송파구,신천동,75.09,3,36,127.1081837,37.517853
올림픽로33길 17,미성,1255,송파구,신천동,46.54,9,36,127.1081837,37.517853
올림픽로33길 17,미성,1268,송파구,신천동,46.54,2,36,127.1081837,37.517853
올림픽로33길 17,미성,1255,송파구,신천동,46.54,4,36,127.1081837,37.517853
올림픽로33길 17,미성,1251,송파구,신천동,46.54,10,36,127.1081837,37.517853
올림픽로33길 17,미성,1307,송파구,신천동,55.62,5,36,127.1081837,37.517853
올림픽로33길 17,미성,1286,송파구,신천동,55.62,4,36,127.1081837,37.517853
올림픽로33길 17,미성,1303,송파구,신천동,55.62,8,36,127.1081837,37.517853
올림픽로33길 17,미성,1257,송파구,신천동,46.54,6,36,127.1081837,37.517853
올림픽로33길 17,미성,1268,송파구,신천동,46.54,6,36,127.1081837,37.517853
올림픽로33길 17,미성,1312,송파구,신천동,55.62,8,36,127.1081837,37.517853
올림픽로33길 17,미성,1145,송파구,신천동,75.09,3,36,127.1081837,37.517853
올림픽로33길 17,미성,1181,송파구,신천동,75.09,6,36,127.1081837,37.517853
올림픽로33길 17,미성,1285,송파구,신천동,46.54,8,36,127.1081837,37.517853
올림픽로33길 17,미성,1257,송파구,신천동,46.54,6,36,127.1081837,37.517853
올림픽로33길 17,미성,1235,송파구,신천동,46.54,1,36,127.1081837,37.517853
올림픽로33길 17,미성,1278,송파구,신천동,46.54,10,36,127.1081837,37.517853
올림픽로33길 17,미성,1268,송파구,신천동,46.54,2,36,127.1081837,37.517853
올림픽로33길 17,미성,1269,송파구,신천동,55.62,2,36,127.1081837,37.517853
올림픽로33길 17,미성,1244,송파구,신천동,55.62,1,36,127.1081837,37.517853
올림픽로33길 17,미성,1199,송파구,신천동,75.09,4,36,127.1081837,37.517853
올림픽로33길 17,미성,1246,송파구,신천동,46.54,10,36,127.1081837,37.517853
올림픽로33길 17,미성,1268,송파구,신천동,46.54,8,36,127.1081837,37.517853
올림픽로33길 17,미성,1263,송파구,신천동,46.54,3,36,127.1081837,37.517853
올림픽로33길 17,미성,1244,송파구,신천동,46.54,4,36,127.1081837,37.517853
올림픽로33길 17,미성,1312,송파구,신천동,55.62,7,36,127.1081837,37.517853
올림픽로33길 17,미성,1321,송파구,신천동,55.62,6,36,127.1081837,37.517853
올림픽로33길 17,미성,1242,송파구,신천동,46.54,9,36,127.1081837,37.517853
올림픽로33길 17,미성,1309,송파구,신천동,55.62,10,36,127.1081837,37.517853
올림픽로33길 17,미성,1274,송파구,신천동,46.54,8,36,127.1081837,37.517853
올림픽로33길 17,미성,889,송파구,신천동,134.36,2,36,127.1081837,37.517853
올림픽로35가길 10,더샵스타파크,858,송파구,신천동,186.46,31,8,127.1028157,37.51691522
올림픽로35가길 10,더샵스타파크,901,송파구,신천동,173.17,7,8,127.1028157,37.51691522
올림픽로35가길 10,더샵스타파크,832,송파구,신천동,173.17,31,8,127.1028157,37.51691522
올림픽로35가길 10,더샵스타파크,764,송파구,신천동,157.08,13,8,127.1028157,37.51691522
올림픽로35가길 11,한신코아,893,송파구,신천동,41.99,2,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,1000,송파구,신천동,31.5,7,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,971,송파구,신천동,52.51,10,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,879,송파구,신천동,50.76,5,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,929,송파구,신천동,41.99,1,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,887,송파구,신천동,50.76,3,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,881,송파구,신천동,41.99,1,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,965,송파구,신천동,41.99,8,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,971,송파구,신천동,52.51,8,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,952,송파구,신천동,52.51,15,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,962,송파구,신천동,52.51,2,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,924,송파구,신천동,52.51,13,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,1010,송파구,신천동,31.5,4,28,127.1040492,37.51597505
올림픽로35가길 11,한신코아,948,송파구,신천동,41.99,2,28,127.1040492,37.51597505
올림픽로35가길 9,잠실 푸르지오 월드마크,995,송파구,신천동,84.39,31,3,127.1034075,37.51728396
올림픽로35가길 9,잠실 푸르지오 월드마크,995,송파구,신천동,84.39,16,3,127.1034075,37.51728396
올림픽로35가길 9,잠실 푸르지오 월드마크,1019,송파구,신천동,84.39,28,3,127.1034075,37.51728396
올림픽로35길 104,장미2,1039,송파구,신천동,71.2,4,37,127.102516,37.51844144
올림픽로35길 104,장미1,1031,송파구,신천동,82.45,9,37,127.102516,37.51844144
올림픽로35길 104,장미2,1011,송파구,신천동,71.2,1,37,127.102516,37.51844144
올림픽로35길 104,장미1,1039,송파구,신천동,71.2,4,37,127.102516,37.51844144
올림픽로35길 104,장미2,1018,송파구,신천동,71.2,14,37,127.102516,37.51844144
올림픽로35길 104,장미1,834,송파구,신천동,155.22,2,37,127.102516,37.51844144
올림픽로35길 104,장미1,892,송파구,신천동,120,13,37,127.102516,37.51844144
올림픽로35길 104,장미1,1030,송파구,신천동,82.45,10,37,127.102516,37.51844144
올림픽로35길 104,장미1,1019,송파구,신천동,82.45,7,37,127.102516,37.51844144
올림픽로35길 104,장미1,709,송파구,신천동,155.22,7,37,127.102516,37.51844144
올림픽로35길 104,장미1,1043,송파구,신천동,82.45,6,37,127.102516,37.51844144
올림픽로35길 104,장미1,909,송파구,신천동,99,9,37,127.102516,37.51844144
올림픽로35길 104,장미1,1049,송파구,신천동,82.45,13,37,127.102516,37.51844144
올림픽로35길 104,장미1,909,송파구,신천동,99,11,37,127.102516,37.51844144
올림픽로35길 104,장미1,1025,송파구,신천동,71.2,4,37,127.102516,37.51844144
올림픽로35길 104,장미1,1043,송파구,신천동,82.45,3,37,127.102516,37.51844144
올림픽로35길 104,장미1,1001,송파구,신천동,82.45,5,37,127.102516,37.51844144
올림픽로35길 104,장미1,1013,송파구,신천동,82.45,3,37,127.102516,37.51844144
올림픽로35길 104,장미1,1019,송파구,신천동,82.45,7,37,127.102516,37.51844144
올림픽로35길 104,장미1,909,송파구,신천동,99,7,37,127.102516,37.51844144
올림픽로35길 104,장미1,995,송파구,신천동,82.45,3,37,127.102516,37.51844144
올림픽로35길 104,장미1,838,송파구,신천동,155.22,6,37,127.102516,37.51844144
올림픽로35길 104,장미1,981,송파구,신천동,82.45,12,37,127.102516,37.51844144
올림픽로35길 104,장미1,1007,송파구,신천동,82.45,1,37,127.102516,37.51844144
올림픽로35길 104,장미1,896,송파구,신천동,120,11,37,127.102516,37.51844144
올림픽로35길 104,장미1,1043,송파구,신천동,82.45,3,37,127.102516,37.51844144
올림픽로35길 104,장미1,1013,송파구,신천동,82.45,5,37,127.102516,37.51844144
올림픽로35길 104,장미1,1057,송파구,신천동,71.2,6,37,127.102516,37.51844144
올림픽로35길 104,장미1,1066,송파구,신천동,71.2,10,37,127.102516,37.51844144
올림픽로35길 104,장미1,1001,송파구,신천동,82.45,4,37,127.102516,37.51844144
올림픽로35길 104,장미1,834,송파구,신천동,155.22,4,37,127.102516,37.51844144
올림픽로35길 104,장미1,1060,송파구,신천동,71.2,8,37,127.102516,37.51844144
올림픽로35길 104,장미2,949,송파구,신천동,99,4,37,127.102516,37.51844144
올림픽로35길 104,장미2,1049,송파구,신천동,82.45,11,37,127.102516,37.51844144
올림픽로35길 104,장미2,1007,송파구,신천동,82.45,7,37,127.102516,37.51844144
올림픽로35길 104,장미2,873,송파구,신천동,120,11,37,127.102516,37.51844144
올림픽로35길 104,장미2,909,송파구,신천동,99,1,37,127.102516,37.51844144
올림픽로35길 104,장미2,879,송파구,신천동,120,7,37,127.102516,37.51844144
올림픽로35길 104,장미2,1007,송파구,신천동,82.45,7,37,127.102516,37.51844144
올림픽로35길 104,장미2,1031,송파구,신천동,82.45,5,37,127.102516,37.51844144
올림픽로35길 104,장미2,1081,송파구,신천동,71.2,3,37,127.102516,37.51844144
올림픽로35길 104,장미2,909,송파구,신천동,99,9,37,127.102516,37.51844144
올림픽로35길 104,장미1,1020,송파구,신천동,82.45,12,37,127.102516,37.51844144
올림픽로35길 104,장미1,909,송파구,신천동,99,4,37,127.102516,37.51844144
올림픽로35길 104,장미1,813,송파구,신천동,182.01,5,37,127.102516,37.51844144
올림픽로35길 104,장미2,1025,송파구,신천동,71.2,5,37,127.102516,37.51844144
올림픽로35길 104,장미2,1039,송파구,신천동,71.2,7,37,127.102516,37.51844144
올림픽로35길 104,장미2,980,송파구,신천동,99,8,37,127.102516,37.51844144
올림픽로35길 104,장미2,1022,송파구,신천동,71.2,14,37,127.102516,37.51844144
올림픽로35길 104,장미1,1016,송파구,신천동,82.45,14,37,127.102516,37.51844144
올림픽로35길 104,장미1,805,송파구,신천동,155.22,3,37,127.102516,37.51844144
올림픽로35길 104,장미2,1031,송파구,신천동,71.2,3,37,127.102516,37.51844144
올림픽로35길 104,장미1,1067,송파구,신천동,71.2,9,37,127.102516,37.51844144
올림픽로35길 104,장미1,1055,송파구,신천동,82.45,8,37,127.102516,37.51844144
올림픽로35길 104,장미2,1066,송파구,신천동,71.2,10,37,127.102516,37.51844144
올림픽로35길 93,더샵스타리버,615,송파구,신천동,171.53,15,10,127.1041443,37.51770949
올림픽로35길 93,더샵스타리버,633,송파구,신천동,142.17,32,10,127.1041443,37.51770949
올림픽로35길 93,더샵스타리버,583,송파구,신천동,128.74,13,10,127.1041443,37.51770949
올림픽로35길 93,더샵스타리버,608,송파구,신천동,142.17,17,10,127.1041443,37.51770949
올림픽로35길 94,장미3,693,송파구,신천동,134.16,6,32,127.1037627,37.5183167
올림픽로43길 30,우성,738,송파구,풍납동,51.2,5,32,127.114512,37.52484906
올림픽로43길 30,우성,752,송파구,풍납동,51.2,12,32,127.114512,37.52484906
올림픽로43길 30,우성,684,송파구,풍납동,51.2,5,32,127.114512,37.52484906
올림픽로43길 30,우성,713,송파구,풍납동,51.2,2,32,127.114512,37.52484906
올림픽로43길 30,우성,738,송파구,풍납동,51.2,15,32,127.114512,37.52484906
올림픽로43길 30,우성,736,송파구,풍납동,51.25,4,32,127.114512,37.52484906
올림픽로43길 30,우성,761,송파구,풍납동,51.25,4,32,127.114512,37.52484906
올림픽로43길 30,우성,742,송파구,풍납동,51.2,14,32,127.114512,37.52484906
올림픽로43길 30,우성,743,송파구,풍납동,51.25,10,32,127.114512,37.52484906
올림픽로43길 30,우성,756,송파구,풍납동,51.2,15,32,127.114512,37.52484906
올림픽로43길 30,우성,780,송파구,풍납동,51.25,10,32,127.114512,37.52484906
올림픽로43길 30,우성,743,송파구,풍납동,51.25,12,32,127.114512,37.52484906
올림픽로45길 11,극동,660,송파구,풍납동,59.975,5,29,127.1168239,37.52688618
올림픽로45길 11,극동,650,송파구,풍납동,59.975,6,29,127.1168239,37.52688618
올림픽로45길 11,극동,650,송파구,풍납동,59.975,13,29,127.1168239,37.52688618
올림픽로45길 11,극동,608,송파구,풍납동,79.945,7,29,127.1168239,37.52688618
올림픽로45길 11,극동,649,송파구,풍납동,59.975,9,29,127.1168239,37.52688618
올림픽로45길 12,극동,688,송파구,풍납동,58.11,3,29,127.1167294,37.52710583
올림픽로45길 12,극동,694,송파구,풍납동,58.11,5,29,127.1167294,37.52710583
올림픽로45길 12,극동,680,송파구,풍납동,58.11,6,29,127.1167294,37.52710583
올림픽로45길 12,극동,642,송파구,풍납동,59.975,12,29,127.1167294,37.52710583
올림픽로45길 26,칼라,390,송파구,풍납동,93.69,5,18,127.1155643,37.52758768
올림픽로45길 26,칼라,389,송파구,풍납동,92.46,2,18,127.1155643,37.52758768
올림픽로45길 26,칼라,415,송파구,풍납동,91.57,2,18,127.1155643,37.52758768
올림픽로47길 9,쌍용,601,송파구,풍납동,84.85,1,22,127.1178189,37.52790642
올림픽로47길 9,쌍용,467,송파구,풍납동,84.85,12,22,127.1178189,37.52790642
올림픽로47길 9,쌍용,625,송파구,풍납동,84.86,2,22,127.1178189,37.52790642
올림픽로47길 9,쌍용,681,송파구,풍납동,84.85,11,22,127.1178189,37.52790642
올림픽로4길 15,아시아선수촌아파트,1298,송파구,잠실동,134.485,10,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1116,송파구,잠실동,151.008,10,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1249,송파구,잠실동,134.485,8,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1434,송파구,잠실동,99.385,7,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,931,송파구,잠실동,178.325,1,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1356,송파구,잠실동,99.385,14,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1219,송파구,잠실동,134.485,4,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1264,송파구,잠실동,134.485,8,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1394,송파구,잠실동,99.385,8,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1373,송파구,잠실동,99.385,8,30,127.07434,37.50933893
올림픽로4길 15,아시아선수촌아파트,1140,송파구,잠실동,122.785,1,30,127.07434,37.50933893
올림픽로4길 42,우성아파트,953,송파구,잠실동,80.78,1,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1004,송파구,잠실동,96.65,10,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,969,송파구,잠실동,131.08,12,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,975,송파구,잠실동,82.06,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,998,송파구,잠실동,96.65,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1008,송파구,잠실동,80.39,10,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,931,송파구,잠실동,96.65,2,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,969,송파구,잠실동,82.06,7,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1101,송파구,잠실동,84.96,5,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,952,송파구,잠실동,96.65,2,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,993,송파구,잠실동,96.65,4,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,969,송파구,잠실동,131.08,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,952,송파구,잠실동,96.65,3,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,983,송파구,잠실동,96.65,11,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,983,송파구,잠실동,80.35,3,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,963,송파구,잠실동,82.06,5,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,995,송파구,잠실동,80.39,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,952,송파구,잠실동,96.65,11,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,969,송파구,잠실동,96.65,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1014,송파구,잠실동,96.65,6,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1004,송파구,잠실동,96.65,8,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,1020,송파구,잠실동,96.05,5,35,127.0743674,37.50694156
올림픽로4길 42,우성아파트,947,송파구,잠실동,96.65,1,35,127.0743674,37.50694156
올림픽로62길 39,성내동대성,533,강동구,성내동,84.82,15,13,127.1250477,37.53651045
올림픽로62길 39,성내동대성,528,강동구,성내동,84.61,3,13,127.1250477,37.53651045
올림픽로70길 61,두산위브센티움,460,강동구,천호동,31.97,3,12,127.1270996,37.53911966
올림픽로81길 15,천호e-편한세상,472,강동구,천호동,113.86,4,11,127.1245007,37.54465145
올림픽로81길 15,천호e-편한세상,465,강동구,천호동,113.86,2,11,127.1245007,37.54465145
올림픽로89길 11,나래8차,567,강동구,천호동,40.53,6,2,127.125704,37.54732987
올림픽로89길 57,강변그대가리버뷰,665,강동구,천호동,84.99,11,9,127.1232754,37.54798799
올림픽로89길 57,강변그대가리버뷰,616,강동구,천호동,84.93,12,9,127.1232754,37.54798799
올림픽로89길 57,강변그대가리버뷰,612,강동구,천호동,84.93,5,9,127.1232754,37.54798799
올림픽로89길 57,강변그대가리버뷰,688,강동구,천호동,84.97,9,9,127.1232754,37.54798799
올림픽로89길 58,강변그대가리버뷰,691,강동구,천호동,84.97,9,9,127.1233381,37.54809616
올림픽로89길 58,강변그대가리버뷰,688,강동구,천호동,84.99,10,9,127.1233381,37.54809616
올림픽로89길 58,강변그대가리버뷰,677,강동구,천호동,84.97,13,9,127.1233381,37.54809616
올림픽로89길 58,강변그대가리버뷰,679,강동구,천호동,84.99,8,9,127.1233381,37.54809616
올림픽로89길 58,강변그대가리버뷰,630,강동구,천호동,84.97,3,9,127.1233381,37.54809616
올림픽로91길 29,신주아파트(102동),401,강동구,천호동,84.75,2,14,127.1249594,37.54822354
올림픽로91길 29,신주아파트(102동),398,강동구,천호동,84.75,2,14,127.1249594,37.54822354
올림픽로92길 7,시티빌아파트,436,강동구,천호동,82.09,4,10,127.1273123,37.54785398
올림픽로98가길 47,중앙하이츠,529,강동구,암사동,59.52,7,18,127.1320964,37.55124331
올림픽로98가길 47,중앙하이츠,504,강동구,암사동,59.52,2,18,127.1320964,37.55124331
올림픽로98가길 47,중앙하이츠,479,강동구,암사동,59.52,2,18,127.1320964,37.55124331
올림픽로98가길 47,중앙하이츠,524,강동구,암사동,59.52,5,18,127.1320964,37.55124331
올림픽로98가길 47,중앙하이츠,504,강동구,암사동,59.52,7,18,127.1320964,37.55124331
올림픽로98가길 47,중앙하이츠,541,강동구,암사동,59.52,9,18,127.1320964,37.55124331
와우산로 4,월드메르디앙,614,마포구,상수동,141.79,10,16,126.9231315,37.54469019
와우산로30길 135,중앙하이츠103동,557,마포구,창전동,57.86,4,9,126.927606,37.54984125
왕산로 72,한양아이클래스,846,동대문구,용두동,14.19,6,2,127.0314717,37.57780909
왕산로 72,한양아이클래스,740,동대문구,용두동,14.19,2,2,127.0314717,37.57780909
왕산로16길 47,청재제일타운,349,동대문구,용두동,83.04,5,11,127.0313459,37.5756947
왕산로19라길 31,동성네스트빌(1158-17),424,동대문구,제기동,76.17,3,13,127.033179,37.58004261
왕산로23길 89,이수브라운스톤,506,동대문구,제기동,84.9,13,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,506,동대문구,제기동,84.9,7,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,471,동대문구,제기동,84.9,2,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,530,동대문구,제기동,84.9,8,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,650,동대문구,제기동,59.73,7,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,578,동대문구,제기동,59.73,1,11,127.0347649,37.58224766
왕산로23길 89,이수브라운스톤,482,동대문구,제기동,84.9,11,11,127.0347649,37.58224766
왕십리로 241,서울숲더샵,828,성동구,행당동,101.45,13,2,127.0403652,37.55711522
왕십리로 241,서울숲더샵,836,성동구,행당동,92.08,19,2,127.0403652,37.55711522
왕십리로 241,서울숲더샵,897,성동구,행당동,101.45,12,2,127.0403652,37.55711522
왕십리로 280,삼부1,755,성동구,행당동,84.09,14,18,127.0371623,37.55949001
왕십리로 280,삼부1,683,성동구,행당동,84.93,15,18,127.0371623,37.55949001
왕십리로 280,삼부1,623,성동구,행당동,122.01,4,18,127.0371623,37.55949001
왕십리로 280,삼부1,648,성동구,행당동,84.93,1,18,127.0371623,37.55949001
왕십리로 280,삼부1,737,성동구,행당동,84.09,5,18,127.0371623,37.55949001
왕십리로 36,LIG건영,811,성동구,성수동1가,84.952,13,14,127.0441314,37.54075014
왕십리로 36,LIG건영,747,성동구,성수동1가,84.952,6,14,127.0441314,37.54075014
왕십리로 36,LIG건영,706,성동구,성수동1가,84.952,4,14,127.0441314,37.54075014
왕십리로 391,뉴타운,464,성동구,하왕십리동,83.03,4,12,127.0268682,37.56485315
왕십리로 66,신장미,990,성동구,성수동1가,68.66,2,33,127.0449749,37.54324874
왕십리로 66,신장미,1058,성동구,성수동1가,53.87,4,33,127.0449749,37.54324874
왕십리로 66,신장미,1012,성동구,성수동1가,53.87,1,33,127.0449749,37.54324874
왕십리로 66,신장미,1025,성동구,성수동1가,53.87,2,33,127.0449749,37.54324874
왕십리로 66,신장미,932,성동구,성수동1가,68.66,3,33,127.0449749,37.54324874
왕십리로 66,신장미,1016,성동구,성수동1가,49.23,5,33,127.0449749,37.54324874
왕십리로 80,동아,707,성동구,성수동1가,96.18,7,33,127.045111,37.54461524
왕십리로 80,동아,701,성동구,성수동1가,97.02,3,33,127.045111,37.54461524
왕십리로 80,동아,680,성동구,성수동1가,97.02,1,33,127.045111,37.54461524
왕십리로 80,동아,892,성동구,성수동1가,52.68,8,33,127.045111,37.54461524
왕십리로 80,동아,716,성동구,성수동1가,97.02,8,33,127.045111,37.54461524
왕십리로 80,동아,866,성동구,성수동1가,53.14,10,33,127.045111,37.54461524
왕십리로 80,동아,892,성동구,성수동1가,52.68,4,33,127.045111,37.54461524
왕십리로 80,동아,881,성동구,성수동1가,53.14,9,33,127.045111,37.54461524
왕십리로 80,동아,676,성동구,성수동1가,95.85,2,33,127.045111,37.54461524
왕십리로 85,갤러리아 포레,1859,성동구,성수동1가,217.86,26,5,127.04246,37.5457427
왕십리로 85,갤러리아 포레,1639,성동구,성수동1가,195.2,19,5,127.04246,37.5457427
왕십리로 85,갤러리아 포레,1665,성동구,성수동1가,195.2,36,5,127.04246,37.5457427
왕십리로 85,갤러리아 포레,1922,성동구,성수동1가,241.93,40,5,127.04246,37.5457427
왕십리로31길 15,블루빌,690,성동구,하왕십리동,41.33,5,2,127.0275534,37.56340674
왕십리로31나길 22,한신무학,466,성동구,하왕십리동,94.46,12,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,561,성동구,하왕십리동,62.41,13,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,492,성동구,하왕십리동,75.2,15,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,529,성동구,하왕십리동,62.41,11,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,529,성동구,하왕십리동,62.41,11,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,461,성동구,하왕십리동,94.46,8,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,481,성동구,하왕십리동,62.41,5,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,558,성동구,하왕십리동,62.41,14,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,505,성동구,하왕십리동,75.2,10,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,445,성동구,하왕십리동,94.46,4,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,455,성동구,하왕십리동,94.46,14,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,511,성동구,하왕십리동,75.2,6,27,127.0283137,37.56281884
왕십리로31나길 22,한신무학,540,성동구,하왕십리동,62.41,15,27,127.0283137,37.56281884
외대역동로 101,중앙하이츠빌,564,동대문구,이문동,59.4,13,14,127.0649936,37.59688856
외대역동로 101,중앙하이츠빌,552,동대문구,이문동,59.4,13,14,127.0649936,37.59688856
외대역동로 101,중앙하이츠빌,446,동대문구,이문동,84.81,20,14,127.0649936,37.59688856
외대역동로 14,휘경센트레빌,597,동대문구,휘경동,84.64,12,5,127.0681505,37.59071325
외대역동로 14,휘경센트레빌,597,동대문구,휘경동,84.64,10,5,127.0681505,37.59071325
외대역동로 14,휘경센트레빌,538,동대문구,휘경동,84.64,2,5,127.0681505,37.59071325
외대역동로 14,휘경센트레빌,585,동대문구,휘경동,84.89,9,5,127.0681505,37.59071325
외대역동로 14,휘경센트레빌,590,동대문구,휘경동,84.89,23,5,127.0681505,37.59071325
외대역동로 14,휘경센트레빌,588,동대문구,휘경동,84.89,20,5,127.0681505,37.59071325
외대역동로 36,동양2차,453,동대문구,휘경동,84.614,6,14,127.0664927,37.59227055
외대역동로 36,동양2차,387,동대문구,휘경동,113.607,13,14,127.0664927,37.59227055
외대역동로 36,동양2차,500,동대문구,휘경동,59.949,2,14,127.0664927,37.59227055
외대역동로 36,동양2차,343,동대문구,휘경동,113.607,1,14,127.0664927,37.59227055
외대역동로1길 24,롯데낙천대,384,동대문구,휘경동,112.03,9,13,127.0650249,37.59220826
용답29길 29,덕현해밀,494,성동구,용답동,84.99,2,2,127.0532373,37.56484408
용답29길 29,덕현해밀,482,성동구,용답동,84.99,2,2,127.0532373,37.56484408
용답29길 29,덕현해밀,521,성동구,용답동,81.55,6,2,127.0532373,37.56484408
용마산로 174,에스케이,534,광진구,중곡동,58.43,17,17,127.0866415,37.56931789
용마산로 174,에스케이,508,광진구,중곡동,84.6,5,17,127.0866415,37.56931789
용마산로 210,용마산하늘채,656,중랑구,면목동,84.7054,11,1,127.0863715,37.57242463
용마산로 210,용마산하늘채,661,중랑구,면목동,84.7054,9,1,127.0863715,37.57242463
용마산로 210,용마산하늘채,628,중랑구,면목동,84.7054,7,1,127.0863715,37.57242463
용마산로 210,용마산하늘채,548,중랑구,면목동,114.9903,4,1,127.0863715,37.57242463
용마산로 252,현대,448,중랑구,면목동,84.81,11,22,127.0891396,37.57524638
용마산로 252,현대,436,중랑구,면목동,84.81,9,22,127.0891396,37.57524638
용마산로 252,현대,448,중랑구,면목동,84.81,6,22,127.0891396,37.57524638
용마산로 252,현대,447,중랑구,면목동,84.99,19,22,127.0891396,37.57524638
용마산로 252,현대,446,중랑구,면목동,84.09,12,22,127.0891396,37.57524638
용마산로 259,면목삼호101,377,중랑구,면목동,83.08,3,16,127.0888239,37.57634465
용마산로 259,면목삼호101,508,중랑구,면목동,59.67,3,16,127.0888239,37.57634465
용마산로 259,면목삼호101,391,중랑구,면목동,83.08,7,16,127.0888239,37.57634465
용마산로 271,면목동금호어울림아파트,477,중랑구,면목동,84.8726,3,11,127.0895552,37.57711112
용마산로 271,면목동금호어울림아파트,475,중랑구,면목동,84.0827,4,11,127.0895552,37.57711112
용마산로 271,면목동금호어울림아파트,509,중랑구,면목동,84.0827,11,11,127.0895552,37.57711112
용마산로 278,성원상떼빌,431,중랑구,면목동,59.91,4,19,127.0903142,37.57741901
용마산로 278,성원상떼빌,437,중랑구,면목동,59.91,3,19,127.0903142,37.57741901
용마산로 285,대원칸타빌,467,중랑구,면목동,105.9035,12,13,127.0905623,37.5780861
용마산로 285,대원칸타빌,497,중랑구,면목동,79.5359,6,13,127.0905623,37.5780861
용마산로 348,용마금호타운,403,중랑구,면목동,84.9,12,24,127.0937068,37.58294004
용마산로 348,용마금호타운,418,중랑구,면목동,84.9,14,24,127.0937068,37.58294004
용마산로 348,용마금호타운,442,중랑구,면목동,84.9,9,24,127.0937068,37.58294004
용마산로 348,용마금호타운,435,중랑구,면목동,84.9,5,24,127.0937068,37.58294004
용마산로 348,용마금호타운,400,중랑구,면목동,84.9,8,24,127.0937068,37.58294004
용마산로 348,용마금호타운,403,중랑구,면목동,84.9,11,24,127.0937068,37.58294004
용마산로 348,용마금호타운,412,중랑구,면목동,84.9,10,24,127.0937068,37.58294004
용마산로 463,주함해븐(101동),484,중랑구,망우동,50.625,4,5,127.0983743,37.59271044
