"address","Apart","gu","dong","long","lat","dist_from_univ","dist_from_middleschool","dist_from_bus","dist_from_hospital"
"도봉로41길 42","월드","강북구","미아동",127.0249355,37.62291931,0.81,0.25,0.23,0.21
"도봉로41길 42","월드빌라(311-10)","강북구","미아동",127.0249355,37.62291931,0.81,0.25,0.23,0.21
"도봉로49길 48","현대쉐르빌","강북구","미아동",127.0238717,37.62469724,0.65,0.44,0.1,0.21
"도봉로68길 26","현대(190-2)","강북구","미아동",127.0259274,37.63124707,0.18,0.39,0.13,0.19
"도봉로71가길 11","대림(수유)","강북구","수유동",127.0223209,37.63180007,0.47,0.65,0.16,0.17
"도봉로71가길 16","수유역하이씨티","강북구","수유동",127.0224325,37.63204142,0.48,0.66,0.14,0.15
"도봉로71가길 30","태솔타운","강북구","수유동",127.0222068,37.6325704,0.53,0.72,0.17,0.18
"도봉로76가길 15","이너스내안에","강북구","미아동",127.0263605,37.63261644,0.31,0.51,0.11,0.2
"도봉로76길 52","요진","강북구","미아동",127.0265006,37.63357768,0.41,0.61,0.01,0.25
"도봉로98길 33","삼성","강북구","번동",126.978884,37.611107,1.66,1.95,0.05,2.79
"도봉산길 35","서울가든","도봉구","도봉동",127.0416876,37.68710403,4.59,0.66,0.06,1.37
"도산대로 232","청학아파트 에이동,비동,씨동","강남구","논현동",127.0325883,37.5208149,0.46,0.18,0.16,0.14
"도산대로 454","휴먼스타빌","강남구","청담동",127.0460411,37.52370896,1.53,0.54,0.13,0.34
"도산대로100길 30","대우로얄카운티5","강남구","청담동",127.0524119,37.52266776,1.99,0.91,0.21,0.33
"도산대로101길 15","상지리츠빌(127-16)","강남구","청담동",127.0525585,37.52613884,2.16,0.7,0.19,0.61
"도산대로101길 29","청담현대3차아파트","강남구","청담동",127.0534959,37.52680429,2.27,0.75,0.3,0.65
"도산대로101길 34","구산","강남구","청담동",127.0538028,37.52680553,2.29,0.78,0.32,0.64
"도산대로101길 38","상지카일룸","강남구","청담동",127.0540613,37.52691531,2.32,0.8,0.34,0.64
"도산대로25길 15","신사파크빌라B동","강남구","신사동",127.0270473,37.52078819,0.56,0.56,0.23,0.21
"도산대로30길 56","프라임","강남구","논현동",127.0306794,37.51632121,0.07,0.39,0.13,0.17
"도산대로46길 21","한진로즈힐","강남구","논현동",127.0367818,37.52064813,0.66,0.36,0.19,0.24
"도산대로50길 43","쌍용","강남구","논현동",127.0378447,37.51952742,0.67,0.42,0.25,0.26
"도산대로70길 25","청담2차e-편한세상","강남구","청담동",127.0453205,37.52202842,1.39,0.73,0.19,0.15
"도산대로81길 26","대우로얄카운티2","강남구","청담동",127.0474176,37.52610182,1.77,0.33,0.21,0.62
"도산대로83길 23","대우로얄카운티3","강남구","청담동",127.0483262,37.52596305,1.83,0.39,0.17,0.63
"도산대로83길 35","대우리츠카운티","강남구","청담동",127.0486465,37.52677045,1.91,0.36,0.24,0.73
"도산대로83길 49","삼호빌라B","강남구","청담동",127.0489696,37.52769049,1.99,0.34,0.34,0.83
"도산대로85길 30","청담 신원아침도시마인","강남구","청담동",127.0495836,37.52645649,1.95,0.45,0.2,0.73
"도산대로89길 36","상지리츠빌5A","강남구","청담동",127.0521331,37.52653374,2.15,0.65,0.2,0.67
"도산대로89길 49","청강(건영)","강남구","청담동",127.0528485,37.52732347,2.25,0.68,0.31,0.72
"도산대로92길 10","대우유로카운티","강남구","청담동",127.0501894,37.52385363,1.86,0.68,0.11,0.53
"도산대로96길 39","삼성청담공원아파트","강남구","청담동",127.0502332,37.52224379,1.8,0.83,0.23,0.37
"도산대로98길 31","연세빌라(59-16)","강남구","청담동",127.0519378,37.52259962,1.95,0.89,0.21,0.37
"도신로 100","우성5","영등포구","신길동",126.9032836,37.50727892,3.23,0.46,0.05,0.91
"도신로 31","현대3","영등포구","대림동",126.8966386,37.50476765,2.59,0.75,0.04,0.45
"도신로 68","우성1","영등포구","신길동",126.9001255,37.50600748,2.92,0.52,0.03,0.65
"도신로15라길 3","정호샤인빌","영등포구","도림동",126.8979953,37.50728874,2.78,0.76,0.21,0.74
"도신로29길 28","영등포푸르지오","영등포구","영등포동",126.9041232,37.51082184,3.41,0.84,0.11,0.88
"도신로4길 14","현대1","영등포구","대림동",126.8958204,37.50234012,2.49,0.55,0.08,0.21
"도신로4길 2","현대2","영등포구","대림동",126.8953705,37.50327327,2.46,0.66,0.06,0.32
"도영로 2","코오롱","영등포구","대림동",126.8943302,37.5069645,2.46,0.88,0.02,0.74
"도영로 66","영등포아트자이","영등포구","도림동",126.8993874,37.51115696,3.04,1,0.03,0.92
"도영로7길 7","도림청구","영등포구","도림동",126.8958315,37.5091442,2.66,0.94,0.06,0.95
"도화2안길 11","현대아트빌라","마포구","도화동",126.9490112,37.539441,0.4,0.75,0.13,1.15
"도화4길 41","마포동원베네스트","마포구","도화동",126.9517947,37.54018185,0.46,0.71,0.2,0.9
"도화길 28","삼성","마포구","도화동",126.978884,37.611107,1.66,1.95,0.05,2.79
"독립문공원길 17","독립문극동(200-0)","서대문구","현저동",126.9582714,37.57216633,0.58,0.33,0.03,0.34
"독립문로 10","독립문삼호","서대문구","영천동",126.9594457,37.57062973,0.38,0.35,0.02,0.53
"독립문로14길 33","돈의문센트레빌","서대문구","냉천동",126.9622946,37.56652743,0.14,0.22,0.16,0.41
"독립문로14길 74","동부센트레빌","서대문구","냉천동",126.9603388,37.56636722,0.18,0.3,0.15,0.59
"독립문로8길 33","산경","서대문구","천연동",126.9597816,37.5682719,0.18,0.23,0.01,0.65
"독립문로8길 54","천연뜨란채","서대문구","천연동",126.9588006,37.56814922,0.25,0.32,0.02,0.73
"독막로 145","서강예가","마포구","창전동",126.9301609,37.54825219,0.44,0.36,0.03,0.71
"독막로 209","세양청마루","마포구","신수동",126.9370503,37.54748287,0.52,0.15,0.03,0.54
"독막로 266","마포태영","마포구","대흥동",126.942826,37.54585226,0.56,0.36,0.02,0.81
"독막로 288","대흥동세양","마포구","대흥동",126.9449775,37.54469538,0.33,0.32,0.03,0.96
"독막로 289","중앙하이츠","마포구","염리동",126.9452422,37.54489825,0.32,0.29,0.03,0.98
"독막로18길 5","두산위브","마포구","상수동",126.9241238,37.54740513,0.15,0.71,0.03,1.04
"독막로20나길 21","래미안밤섬리베뉴 Ⅱ","마포구","상수동",126.9267264,37.54642555,0.26,0.61,0.12,0.79
"독막로20나길 22","래미안밤섬리베뉴 Ⅰ","마포구","상수동",126.9260635,37.54634774,0.24,0.67,0.13,0.83
"독막로28길 10","밤섬경남아너스빌","마포구","신수동",126.9369386,37.54678093,0.59,0.23,0.05,0.49
"독막로28길 7","신수동성원","마포구","신수동",126.9371567,37.54690004,0.56,0.22,0.03,0.51
"독막로42길 2","마포자이","마포구","염리동",126.9462441,37.54380608,0.18,0.39,0.04,1.05
"독막로42길 5","세양청마루(101동)","마포구","염리동",126.9463058,37.54319938,0.15,0.46,0.08,1.05
"독산로 299","대광아파트","금천구","독산동",126.9031668,37.47354367,4.33,0.48,0,0.49
"독산로 78","경남아파트","금천구","시흥동",126.9062479,37.45429279,4.08,0.8,0.05,0.49
"독산로10길 96","남서울건영2","금천구","시흥동",126.9111812,37.44993767,3.77,0.49,0.05,1.11
"독산로22길 86","신화아파트(200-4)","금천구","시흥동",126.9109306,37.45279296,3.71,0.51,0.13,0.83
"독산로24나길 13","시흥(817-29)","금천구","시흥동",126.9074288,37.45567842,3.96,0.93,0.1,0.39
"독산로36길 36","시흥동 월드메르디앙","금천구","시흥동",126.9068914,37.45968396,3.98,1.25,0.11,0.22
"독산로50길 89","삼익","금천구","시흥동",126.9092236,37.46257771,3.78,1.29,0.02,0.59
"독산로70길 103","해찬아파트","금천구","독산동",126.9070151,37.46843373,4.08,0.79,0.02,0.8
"독산로78다길 22","아셈그린힐","금천구","독산동",126.9052019,37.46947316,4.26,0.72,0.15,0.77
"독산로78다길 52","독산동아아파트","금천구","독산동",126.9066041,37.47029854,4.17,0.59,0.02,0.85
"독산로80가길 29","세심아파트","금천구","독산동",126.9064909,37.47090621,4.2,0.53,0.08,0.81
"독산로92길 16","리치힐103동(992-0)","금천구","독산동",126.9042903,37.47380094,4.38,0.38,0.09,0.59
"독서당로 111","한남더힐","용산구","한남동",127.0113816,37.53645547,1.55,0.57,0.02,0.68
"독서당로 156","한남하이츠","성동구","옥수동",127.0118681,37.53996261,1.82,0.18,0.03,0.94
"독서당로 175","극동그린","성동구","옥수동",127.0109678,37.54176543,1.9,0.14,0.03,1.05
"독서당로 191","극동","성동구","옥수동",127.0122915,37.54291835,1.96,0.16,0.01,0.98
"독서당로 218","삼성","성동구","옥수동",126.978884,37.611107,1.66,1.95,0.05,2.79
"독서당로 22","한남동동원베네스트","용산구","한남동",127.007583,37.53022566,0.98,1,0.04,0.5
"독서당로 242","동인샤인빌","성동구","옥수동",127.0172926,37.54510888,2.03,0.58,0.05,0.77
"독서당로 272","대우","성동구","금호동4가",127.0200489,37.54653224,2.11,0.87,0.05,0.49
"독서당로 343","금호삼성래미안","성동구","금호동1가",127.0271013,37.5482644,1.85,0.68,0.04,0.16
"독서당로 375","신동아","성동구","응봉동",127.0299163,37.54992327,1.56,0.38,0.02,0.47
"독서당로 377","금호현대","성동구","응봉동",127.0303982,37.55000154,1.51,0.34,0.04,0.51
"독서당로 431","대림(2차)","성동구","응봉동",127.0334424,37.55390542,1.16,0.31,0.02,0.24
"독서당로 434","대림(1차)","성동구","응봉동",127.0338909,37.55377453,1.12,0.29,0.04,0.25
"독서당로 441","신동아","성동구","행당동",127.0339329,37.55466007,1.12,0.38,0.06,0.15
"독서당로 70","리버티하우스","용산구","한남동",127.0086461,37.53367066,1.19,0.93,0.01,0.38
"독서당로 73","성아1","용산구","한남동",127.0086812,37.53406002,1.21,0.89,0.01,0.38
"독서당로 73","한성1","용산구","한남동",127.0086812,37.53406002,1.21,0.89,0.01,0.38
"독서당로34길 22","시범","용산구","한남동",127.0122911,37.53897094,1.77,0.28,0.11,0.9
"독서당로40길 25","현대","성동구","옥수동",127.0172475,37.5428763,2.21,0.45,0.12,0.9
"독서당로40길 37","옥수 어울림","성동구","옥수동",127.0175768,37.54190241,2.32,0.45,0.01,0.94
"독서당로62길 43","대림(1차)","성동구","응봉동",127.0339887,37.55216146,1.14,0.11,0.04,0.43
"돈화문로11가길 59","현대뜨레비앙","종로구","익선동",126.9902368,37.57521091,1.21,0.78,0.1,0.38
"동광로 126","월드빌라트(798-5)","서초구","방배동",126.9961214,37.49397649,1.09,0.2,0.02,0.69
"동광로 157","비엥에뜨르","서초구","반포동",126.99945,37.49495226,0.81,0.12,0.13,0.81
"동광로 62","이연아마빌레","서초구","방배동",126.9894237,37.49229374,1.48,0.57,0.04,0.54
"동광로19길 51","래미안방배에버뉴","서초구","방배동",126.9881949,37.49460864,1.64,0.71,0.1,0.58
"동광로1길 112","롯데캐슬헤론","서초구","방배동",126.9839661,37.49668378,1.63,0.62,0.05,0.63
"동광로1길 84","푸른마을","서초구","방배동",126.9838924,37.49563318,1.58,0.59,0.12,0.51
"동광로22길 32","방배대우멤버스카운티201","서초구","방배동",126.992503,37.49195654,1.35,0.58,0.11,0.51
"동광로28길 19","방배대우멤버스카운티502","서초구","방배동",126.995774,37.49310186,1.18,0.27,0.09,0.59
"동광로3길 18","방배아이파크","서초구","방배동",126.984421,37.49175527,1.53,0.32,0.16,0.12
"동광로43길 14","APELBAUM","서초구","반포동",127.0007095,37.49534795,0.71,0.24,0.23,0.71
"동교로 290","일진아이윌","서대문구","연희동",126.9274477,37.56477153,0.99,0.37,0.23,0.14
"동교로 291","임광","서대문구","연희동",126.9273899,37.5651134,0.99,0.34,0.2,0.11
"동교로17길 45","에덴지우","마포구","서교동",126.9148931,37.5568223,1.31,0.39,0.05,1.53
"동교로1길 22","한강그린1차아파트","마포구","망원동",126.9019856,37.55220288,2.09,1.31,0.15,1.41
"동교로39길 11","대명","마포구","연남동",126.9238426,37.56185068,1.37,0.43,0.05,0.58
"동교로3길 115","한강2차대주피오레","마포구","망원동",126.8985884,37.5551325,2.47,1.24,0.09,1.63
"동교로3길 125","현진에버빌2","마포구","망원동",126.897922,37.55532429,2.53,1.27,0.12,1.64
"동교로3길 67","한강1차대주피오레","마포구","망원동",126.9004891,37.55362364,2.26,1.25,0.11,1.51
"동교로3길 79","강변타운","마포구","망원동",126.9000927,37.55405574,2.31,1.23,0.1,1.54
"동남로 160","현대1","송파구","문정동",127.1281807,37.49231914,3.05,0.43,0.04,0.36
"동남로 193","가락(1차)쌍용아파트","송파구","가락동",127.1301302,37.49483536,2.76,0.12,0.06,0.51
"동남로 225","래미안파크팰리스","송파구","가락동",127.1323769,37.49723374,2.5,0.27,0.12,0.73
"동남로11길 4","가락미륭아파트","송파구","가락동",127.128474,37.49326248,2.94,0.32,0.07,0.36
"동남로13길 32","가락그랑밸리","송파구","가락동",127.1264818,37.49451506,2.82,0.34,0.22,0.19
"동남로13길 33","신한빌라트-신한미지엔","송파구","가락동",127.12627,37.49427166,2.85,0.37,0.19,0.16
"동남로14길 23","에스디펠리체","송파구","가락동",127.1317124,37.4920238,3.07,0.42,0.21,0.57
"동남로17길 15","골드팰리스아파트","송파구","가락동",127.1307689,37.49639983,2.59,0.1,0.06,0.58
"동남로18길 44","프라자","송파구","가락동",127.1336195,37.4919492,3.09,0.5,0.12,0.64
"동남로18길 9","극동","송파구","가락동",127.1318783,37.49515561,2.73,0.2,0.03,0.67
"동남로20길 3","대련","송파구","가락동",127.1330018,37.49687888,2.54,0.3,0.12,0.78
"동남로23가길 34","대영공원(102동)","송파구","오금동",127.1318397,37.50178522,1.99,0.39,0.25,0.48
"동남로24길 6","우창","송파구","오금동",127.1367636,37.49976478,2.27,0.17,0.06,0.42
"동남로49길 57","현대1차아파트","강동구","둔촌동",127.1459242,37.53203078,1.91,0.16,0.18,0.25
"동남로49길 60","초원동아","강동구","둔촌동",127.1466046,37.53269093,2,0.23,0.23,0.27
"동남로71길 19","한양","강동구","명일동",127.1550414,37.55161165,4.15,0.34,0.12,0.2
"동남로71길 41","현대(고덕)","강동구","명일동",127.153749,37.55173966,4.1,0.43,0.22,0.3
"동남로73길 26","명일진로","강동구","명일동",127.1547778,37.55319697,4.29,0.5,0.15,0.21
"동남로79길 26","고덕 아이파크","강동구","고덕동",127.155064,37.55779888,4.63,0.54,0.21,0.62
"동남로82길 94","삼익그린12","강동구","고덕동",127.162111,37.56039152,5.29,0.1,0.05,0.99
"동망산길 19","창신쌍용1","종로구","창신동",127.0148912,37.58067597,0.51,0.32,0.02,0.59
"동망산길 47","종로센트레빌","종로구","숭인동",127.0160074,37.579793,0.64,0.45,0.07,0.56
"동소문로 248","돈암2-1삼부","성북구","길음동",127.0241019,37.60330689,1.33,0.58,0.04,0.32
"동소문로 284","길음 서희스타힐스","성북구","하월곡동",127.0271402,37.60549364,1.3,0.49,0.06,0.22
"동소문로13길 39","송산아파트","성북구","동소문동4가",127.0117256,37.59337946,0.87,0.41,0.17,0.72
