"Apart","pps","gu","dong","address","size","floor","year"
"염리삼성래미안",659,"마포구","염리동","백범로25길 63",84.96,15,15
"염리삼성래미안",550,"마포구","염리동","백범로25길 63",114.48,13,15
"우공",364,"마포구","염리동","백범로25길 92",82.41,4,12
"중앙하이츠",650,"마포구","염리동","독막로 289",60,13,18
"강변그린",429,"마포구","용강동","대흥로2길 8",59.5,2,17
"강변그린",412,"마포구","용강동","대흥로2길 16",59.5,5,17
"강변그린",444,"마포구","용강동","대흥로2길 16",59.5,2,17
"대림2차",832,"마포구","용강동","토정로32길 6",84.7,18,12
"대림2차",812,"마포구","용강동","토정로32길 6",84.77,10,12
"대림2차",773,"마포구","용강동","토정로32길 6",118.86,14,12
"래미안마포리버웰",982,"마포구","용강동","토정로31길 23",84.99,15,1
"래미안마포리버웰",958,"마포구","용강동","토정로31길 23",84.98,5,1
"래미안마포리버웰",988,"마포구","용강동","토정로31길 23",84.98,8,1
"래미안마포리버웰",982,"마포구","용강동","토정로31길 23",84.99,15,1
"래미안마포리버웰",1000,"마포구","용강동","토정로31길 23",84.99,13,1
"래미안마포리버웰",1000,"마포구","용강동","토정로31길 23",84.99,13,1
"래미안마포리버웰",920,"마포구","용강동","토정로31길 23",114.66,8,1
"래미안마포리버웰",1047,"마포구","용강동","토정로31길 23",84.97,21,1
"래미안마포리버웰",1024,"마포구","용강동","토정로31길 23",84.99,12,1
"래미안마포리버웰",1024,"마포구","용강동","토정로31길 23",84.97,13,1
"래미안마포리버웰",1058,"마포구","용강동","토정로31길 23",84.97,19,1
"래미안마포리버웰",955,"마포구","용강동","토정로31길 23",114.66,16,1
"래미안마포리버웰",998,"마포구","용강동","토정로31길 23",84.98,6,1
"마포대림1",675,"마포구","용강동","마포대로1길 21",131.85,16,14
"마포대림1",662,"마포구","용강동","마포대로1길 21",130.64,20,14
"마포용강삼성래미안",887,"마포구","용강동","큰우물로 28",59.99,6,13
"마포용강삼성래미안",784,"마포구","용강동","큰우물로 28",84.2,12,13
"마포용강삼성래미안",760,"마포구","용강동","큰우물로 28",84.2,7,13
"마포용강삼성래미안",766,"마포구","용강동","큰우물로 28",84.2,9,13
"마포용강삼성래미안",830,"마포구","용강동","큰우물로 28",59.99,3,13
"마포용강삼성래미안",830,"마포구","용강동","큰우물로 28",59.98,15,13
"마포용강삼성래미안",745,"마포구","용강동","큰우물로 28",114.03,11,13
"마포용강삼성래미안",753,"마포구","용강동","큰우물로 28",84.2,3,13
"마포용강삼성래미안",781,"마포구","용강동","큰우물로 28",84.2,13,13
"마포용강삼성래미안",806,"마포구","용강동","큰우물로 28",84.2,10,13
"마포용강삼성래미안",759,"마포구","용강동","큰우물로 28",84.2,3,13
"건영월드컵",523,"마포구","중동","성암로 41",78.39,15,14
"건영월드컵",523,"마포구","중동","성암로 41",78.39,15,14
"건영월드컵",428,"마포구","중동","성암로 41",109.35,5,14
"건영월드컵",453,"마포구","중동","성암로 41",109.35,11,14
"건영월드컵",525,"마포구","중동","성암로 41",79.58,12,14
"건영월드컵",529,"마포구","중동","성암로 41",78.39,12,14
"동원월드타운",373,"마포구","중동","성암로5길 12",118.085,4,12
"동원월드타운",442,"마포구","중동","성암로5길 12",84.869,16,12
"동원월드타운",381,"마포구","중동","성암로5길 12",118.085,5,12
"동원월드타운",456,"마포구","중동","성암로5길 12",84.869,11,12
"동원월드타운",388,"마포구","중동","성암로5길 12",118.085,6,12
"동원월드타운",526,"마포구","중동","성암로5길 12",59.915,6,12
"마포중동현대",568,"마포구","중동","성암로 91",59.88,22,15
"마포중동현대",532,"마포구","중동","성암로 91",84.9,21,15
"마포중동현대",527,"마포구","중동","성암로 91",84.9,17,15
"마포중동현대",466,"마포구","중동","성암로 91",114.93,13,15
"마포중동현대",590,"마포구","중동","성암로 91",59.88,18,15
"마포중동현대",431,"마포구","중동","성암로 91",114.93,3,15
"마포중동현대",596,"마포구","중동","성암로 91",59.88,16,15
"마포중동현대",472,"마포구","중동","성암로 91",114.93,17,15
"마포중동현대",559,"마포구","중동","성암로 91",59.88,1,15
"마포중동현대",585,"마포구","중동","성암로 91",59.88,2,15
"마포중동현대",488,"마포구","중동","성암로 91",84.9,1,15
"마포중동현대",516,"마포구","중동","성암로 91",84.9,3,15
"마포중동현대",542,"마포구","중동","성암로 91",84.9,20,15
"백명TRENDYAPT",379,"마포구","중동","성암로7길 22",107.48,4,12
"백명TRENDYAPT",384,"마포구","중동","성암로7길 22",106.77,7,12
"백명TRENDYAPT",384,"마포구","중동","성암로7길 22",107.48,6,12
"수풍",382,"마포구","중동","월드컵북로38가길 22-5",84.76,3,7
"수풍",394,"마포구","중동","월드컵북로38가길 22-5",70.62,5,7
"수풍",383,"마포구","중동","월드컵북로38가길 22-5",84.76,4,7
"수풍",378,"마포구","중동","월드컵북로38가길 22-5",83.8,5,7
"예원",425,"마포구","중동","성암로 133",88.26,4,13
"울트라월드컵(참누리)",553,"마포구","중동","월드컵북로38길 53",84.9572,19,10
"울트라월드컵(참누리)",636,"마포구","중동","월드컵북로38길 53",84.9572,18,10
"울트라월드컵(참누리)",674,"마포구","중동","월드컵북로38길 54",84.9572,18,10
"울트라월드컵(참누리)",639,"마포구","중동","월드컵북로38길 53",84.9406,15,10
"울트라월드컵(참누리)",671,"마포구","중동","월드컵북로38길 54",84.9406,13,10
"울트라월드컵(참누리)",683,"마포구","중동","월드컵북로38길 54",84.9572,21,10
"울트라월드컵(참누리)",641,"마포구","중동","월드컵북로38길 53",84.9572,6,10
"울트라월드컵(참누리)",651,"마포구","중동","월드컵북로38길 53",84.9572,13,10
"울트라월드컵(참누리)",653,"마포구","중동","월드컵북로38길 53",84.9406,16,10
"울트라월드컵(참누리)",653,"마포구","중동","월드컵북로38길 54",84.9572,14,10
"울트라월드컵(참누리)",775,"마포구","중동","월드컵북로38길 54",59.9882,17,10
"중동계룡아파트",520,"마포구","중동","월드컵북로38가길 22",84.6,4,16
"청구",545,"마포구","중동","성암로11길 60",84.9,9,22
"청구",518,"마포구","중동","성암로11길 60",84.9,18,22
"청구",548,"마포구","중동","성암로11길 60",84.9,16,22
"청구",539,"마포구","중동","성암로11길 60",84.9,12,22
"청구",536,"마포구","중동","성암로11길 60",84.9,16,22
"청구",518,"마포구","중동","성암로11길 60",84.9,9,22
"현대",407,"마포구","중동","성암로7길 3",114.98,17,16
"현대",579,"마포구","중동","성암로7길 3",59.55,3,16
"현대",506,"마포구","중동","성암로7길 3",84.94,12,16
"현대",599,"마포구","중동","성암로7길 3",59.55,9,16
"현대",576,"마포구","중동","성암로7길 3",59.54,17,16
"현대",417,"마포구","중동","성암로7길 3",114.98,14,16
"현대",511,"마포구","중동","성암로7길 3",84.94,7,16
"현대",409,"마포구","중동","성암로7길 3",114.98,7,16
"현대",384,"마포구","중동","성암로7길 3",114.98,2,16
"현대",426,"마포구","중동","성암로7길 3",114.98,14,16
"서강예가",900,"마포구","창전동","독막로 145",59.983,5,9
"서강예가",694,"마포구","창전동","서강로 53",84.988,7,9
"서강예가",917,"마포구","창전동","독막로 145",59.983,6,9
"서강예가",688,"마포구","창전동","서강로 53",84.988,4,9
"서강예가",788,"마포구","창전동","독막로 145",84.988,6,9
"서강예가",730,"마포구","창전동","독막로 145",84.988,7,9
"서강예가",706,"마포구","창전동","서강로 53",84.988,7,9
"서강예가",738,"마포구","창전동","독막로 145",119.301,9,9
"서강예가",797,"마포구","창전동","독막로 145",84.988,13,9
"서강예가",765,"마포구","창전동","독막로 145",84.988,15,9
"서강예가",917,"마포구","창전동","서강로 53",59.983,4,9
"서강오벨리스크스위트",511,"마포구","창전동","창전로 45",116.51,3,9
"서강오벨리스크스위트",589,"마포구","창전동","창전로 45",84.96,5,9
"서강오벨리스크스위트",681,"마포구","창전동","창전로 45",73.38,3,9
"서강오벨리스크스위트",621,"마포구","창전동","창전로 45",84.96,4,9
"서강오벨리스크스위트",614,"마포구","창전동","창전로 45",84.96,14,9
"서강오벨리스크스위트",567,"마포구","창전동","창전로 45",98.82,4,9
"신촌금호",616,"마포구","창전동","서강로9길 19",59.21,9,15
"신촌태영데시앙",659,"마포구","창전동","서강로9길 45",84.97,18,13
"신촌태영데시앙",618,"마포구","창전동","서강로9길 45",84.97,4,13
"신촌태영데시앙",678,"마포구","창전동","서강로9길 45",84.97,21,13
"신촌태영데시앙",741,"마포구","창전동","서강로9길 45",84.97,15,13
"신촌태영데시앙",700,"마포구","창전동","서강로9길 45",84.97,19,13
"신촌태영데시앙",593,"마포구","창전동","서강로9길 45",84.97,2,13
"신촌태영데시앙",718,"마포구","창전동","서강로9길 45",84.97,16,13
"중앙하이츠103동",557,"마포구","창전동","와우산로30길 135",57.86,4,9
"창전 쌍용스윗닷홈",612,"마포구","창전동","창전로 63",84.983,3,11
"창전동현대홈타운",694,"마포구","창전동","서강로 83",84.978,12,11
"창전동현대홈타운",618,"마포구","창전동","서강로 83",84.978,19,11
"창전동현대홈타운",751,"마포구","창전동","서강로 83",59.651,1,11
"창전동현대홈타운",697,"마포구","창전동","서강로 83",84.978,9,11
"창전동현대홈타운",657,"마포구","창전동","서강로 83",84.978,2,11
"창전동현대홈타운",805,"마포구","창전동","서강로 83",59.651,15,11
"창전동현대홈타운",838,"마포구","창전동","서강로 83",59.651,7,11
"창전동현대홈타운",778,"마포구","창전동","서강로 83",59.651,2,11
"창전래미안",746,"마포구","창전동","서강로 95",59.94,17,18
"창전래미안",609,"마포구","창전동","서강로 95",84.93,13,18
"창전래미안",713,"마포구","창전동","서강로 95",59.94,17,18
"창전래미안",586,"마포구","창전동","서강로 95",84.93,15,18
"창전래미안",556,"마포구","창전동","서강로 95",84.93,1,18
"창전래미안",606,"마포구","창전동","서강로 95",84.93,10,18
"창전래미안",531,"마포구","창전동","서강로 95",114.82,20,18
"창전래미안",721,"마포구","창전동","서강로 95",59.94,7,18
"창전래미안",514,"마포구","창전동","서강로 95",114.82,16,18
"창전래미안",476,"마포구","창전동","서강로 95",114.82,1,18
"창전래미안",542,"마포구","창전동","서강로 95",84.93,1,18
"창전래미안",503,"마포구","창전동","서강로 95",114.82,11,18
"창전래미안",767,"마포구","창전동","서강로 95",59.94,14,18
"창전래미안",540,"마포구","창전동","서강로 95",114.82,11,18
"해모로",692,"마포구","창전동","토정로 167",83.85,17,9
"해모로",715,"마포구","창전동","토정로 167",83.871,7,9
"해모로",716,"마포구","창전동","토정로 167",83.85,3,9
"해모로",751,"마포구","창전동","토정로 167",83.85,4,9
"한강삼성",741,"마포구","토정동","토정로32길 13",59.76,6,19
"한강삼성",706,"마포구","토정동","토정로32길 13",84.96,25,19
"한강삼성",631,"마포구","토정동","토정로32길 13",84.96,6,19
"한강삼성",594,"마포구","토정동","토정로32길 13",84.96,1,19
"한강삼성",820,"마포구","토정동","토정로32길 11",59.76,27,19
"한강삼성",718,"마포구","토정동","토정로32길 13",84.96,19,19
"한강삼성",800,"마포구","토정동","토정로32길 13",59.76,17,19
"한강삼성",837,"마포구","토정동","토정로32길 13",59.76,17,19
"한강삼성",711,"마포구","토정동","토정로32길 13",59.76,3,19
"한강밤섬자이",746,"마포구","하중동","토정로 158",138.08,12,6
"한강밤섬자이",811,"마포구","하중동","토정로 158",132.54,14,6
"한강밤섬자이",913,"마포구","하중동","토정로 158",118.28,20,6
"한강밤섬자이",854,"마포구","하중동","토정로 158",160.39,16,6
"한강밤섬자이",830,"마포구","하중동","토정로 158",168.63,12,6
"한강밤섬자이",862,"마포구","하중동","토정로 158",118.28,18,6
"한강밤섬자이",938,"마포구","하중동","토정로 158",84.99,7,6
"KCC엠파이어리버",591,"마포구","합정동","양화로 26",145.53,16,10
"KCC엠파이어리버",585,"마포구","합정동","양화로 26",145.33,21,10
"KCC엠파이어리버",596,"마포구","합정동","양화로 26",140.88,22,10
"두영이지안101동",731,"마포구","합정동","토정로 67",84.87,6,9
"리버아인",374,"마포구","합정동","희우정로 16",72.27,7,13
"한국프라우드",706,"마포구","합정동","희우정로 15",84.9747,11,11
"한국프라우드",647,"마포구","합정동","희우정로 15",84.9747,5,11
"현대하이츠",599,"마포구","합정동","양화로3길 59",78.43,3,12
"강변힐스테이트",765,"마포구","현석동","신수로 15",59.78,5,12
"강변힐스테이트",820,"마포구","현석동","신수로 15",59.78,14,12
"강변힐스테이트",521,"마포구","현석동","신수로 15",114.99,1,12
"강변힐스테이트",521,"마포구","현석동","신수로 15",114.99,1,12
"강변힐스테이트",519,"마포구","현석동","신수로 15",114.99,1,12
"강변힐스테이트",813,"마포구","현석동","신수로 15",84.85,16,12
"강변힐스테이트",672,"마포구","현석동","신수로 15",59.54,1,12
"강변힐스테이트",604,"마포구","현석동","신수로 15",114.99,5,12
"강변힐스테이트",778,"마포구","현석동","신수로 15",84.85,17,12
"강변힐스테이트",648,"마포구","현석동","신수로 15",114.99,10,12
"강변힐스테이트",823,"마포구","현석동","신수로 15",59.54,18,12
"강변힐스테이트",672,"마포구","현석동","신수로 15",84.85,3,12
"강변힐스테이트",660,"마포구","현석동","신수로 15",84.85,4,12
"강변힐스테이트",780,"마포구","현석동","신수로 15",59.78,3,12
"래미안 웰스트림",1306,"마포구","현석동","토정로18길 11",84.98,24,0
"래미안 웰스트림",1057,"마포구","현석동","토정로18길 11",84.98,23,0
"래미안 웰스트림",883,"마포구","현석동","토정로18길 11",84.98,18,0
"래미안 웰스트림",1051,"마포구","현석동","토정로18길 11",59.97,20,0
"래미안 웰스트림",883,"마포구","현석동","토정로18길 11",84.9,11,0
"래미안 웰스트림",1084,"마포구","현석동","토정로18길 11",59.96,13,0
"래미안 웰스트림",906,"마포구","현석동","토정로18길 11",84.98,21,0
"래미안 웰스트림",950,"마포구","현석동","토정로18길 11",59.97,14,0
"래미안 웰스트림",1053,"마포구","현석동","토정로18길 11",84.98,28,0
"래미안 웰스트림",878,"마포구","현석동","토정로18길 11",84.9,11,0
"래미안 웰스트림",640,"마포구","현석동","토정로18길 11",59.96,13,0
"래미안 웰스트림",924,"마포구","현석동","토정로18길 11",84.98,7,0
"밤섬힐스테이트",796,"마포구","현석동","신수로3길 23",84.84,21,17
"밤섬힐스테이트",669,"마포구","현석동","신수로3길 23",84.84,5,17
"밤섬힐스테이트",727,"마포구","현석동","신수로3길 23",59.4,3,17
"밤섬힐스테이트",783,"마포구","현석동","신수로3길 23",59.4,21,17
"밤섬힐스테이트",741,"마포구","현석동","신수로3길 23",59.4,6,17
"밤섬힐스테이트",749,"마포구","현석동","신수로3길 23",59.4,6,17
"DMC센트레빌",601,"서대문구","남가좌동","거북골로 120",84.87,9,7
"DMC센트레빌",597,"서대문구","남가좌동","거북골로 120",84.98,9,7
"DMC센트레빌",565,"서대문구","남가좌동","거북골로 120",84.87,2,7
"DMC센트레빌",694,"서대문구","남가좌동","거북골로 120",59.95,7,7
"DMC센트레빌",684,"서대문구","남가좌동","거북골로 120",59.95,3,7
"DMC센트레빌",496,"서대문구","남가좌동","거북골로 120",114.87,8,7
"DMC센트레빌",667,"서대문구","남가좌동","거북골로 120",59.95,3,7
"DMC센트레빌",573,"서대문구","남가좌동","거북골로 120",84.97,6,7
"DMC센트레빌",503,"서대문구","남가좌동","거북골로 120",114.9,13,7
"DMC센트레빌",518,"서대문구","남가좌동","거북골로 120",114.85,15,7
"DMC센트레빌",631,"서대문구","남가좌동","거북골로 120",84.97,7,7
"DMC센트레빌",601,"서대문구","남가좌동","거북골로 120",84.87,7,7
"DMC센트레빌",684,"서대문구","남가좌동","거북골로 120",59.95,2,7
"DMC파크뷰자이1단지",591,"서대문구","남가좌동","가재울미래로 2",152.146,24,1
"DMC파크뷰자이1단지",579,"서대문구","남가좌동","가재울미래로 2",152.146,19,1
"DMC파크뷰자이1단지",562,"서대문구","남가좌동","가재울미래로 2",152.146,12,1
"DMC파크뷰자이1단지",514,"서대문구","남가좌동","가재울미래로 2",175.078,8,1
"DMC파크뷰자이1단지",584,"서대문구","남가좌동","가재울미래로 2",152.146,21,1
"DMC파크뷰자이1단지",574,"서대문구","남가좌동","가재울미래로 2",152.146,17,1
"DMC파크뷰자이1단지",728,"서대문구","남가좌동","가재울미래로 2",84.968,9,1
"DMC파크뷰자이1단지",830,"서대문구","남가좌동","가재울미래로 2",59.992,2,1
"DMC파크뷰자이1단지",528,"서대문구","남가좌동","가재울미래로 2",120.006,16,1
"DMC파크뷰자이1단지",594,"서대문구","남가좌동","가재울미래로 2",152.146,25,1
"DMC파크뷰자이1단지",584,"서대문구","남가좌동","가재울미래로 2",152.146,21,1
"DMC파크뷰자이1단지",728,"서대문구","남가좌동","가재울미래로 2",84.968,9,1
"DMC파크뷰자이1단지",746,"서대문구","남가좌동","가재울미래로 2",84.98,18,1
"DMC파크뷰자이1단지",754,"서대문구","남가좌동","가재울미래로 2",84.971,14,1
"DMC파크뷰자이1단지",518,"서대문구","남가좌동","가재울미래로 2",121.614,12,1
"DMC파크뷰자이1단지",737,"서대문구","남가좌동","가재울미래로 2",84.968,15,1
"DMC파크뷰자이1단지",735,"서대문구","남가좌동","가재울미래로 2",84.968,14,1
"DMC파크뷰자이1단지",752,"서대문구","남가좌동","가재울미래로 2",84.98,13,1
"DMC파크뷰자이1단지",757,"서대문구","남가좌동","가재울미래로 2",84.98,9,1
"DMC파크뷰자이1단지",739,"서대문구","남가좌동","가재울미래로 2",84.974,12,1
"DMC파크뷰자이1단지",528,"서대문구","남가좌동","가재울미래로 2",175.078,13,1
"DMC파크뷰자이1단지",746,"서대문구","남가좌동","가재울미래로 2",84.971,23,1
"DMC파크뷰자이1단지",650,"서대문구","남가좌동","가재울미래로 2",121.614,32,1
"DMC파크뷰자이1단지",759,"서대문구","남가좌동","가재울미래로 2",84.98,16,1
"DMC파크뷰자이1단지",649,"서대문구","남가좌동","가재울미래로 2",121.614,29,1
"DMC파크뷰자이1단지",742,"서대문구","남가좌동","가재울미래로 2",84.971,9,1
"DMC파크뷰자이1단지",517,"서대문구","남가좌동","가재울미래로 2",175.078,9,1
"DMC파크뷰자이1단지",735,"서대문구","남가좌동","가재울미래로 2",84.968,11,1
"DMC파크뷰자이1단지",569,"서대문구","남가좌동","가재울미래로 2",175.078,26,1
"DMC파크뷰자이1단지",733,"서대문구","남가좌동","가재울미래로 2",84.971,18,1
"DMC파크뷰자이1단지",743,"서대문구","남가좌동","가재울미래로 2",84.971,21,1
"DMC파크뷰자이1단지",734,"서대문구","남가좌동","가재울미래로 2",84.968,10,1
"DMC파크뷰자이1단지",564,"서대문구","남가좌동","가재울미래로 2",152.146,13,1
"DMC파크뷰자이1단지",523,"서대문구","남가좌동","가재울미래로 2",175.078,11,1
"DMC파크뷰자이1단지",526,"서대문구","남가좌동","가재울미래로 2",175.078,12,1
"DMC파크뷰자이1단지",1028,"서대문구","남가좌동","가재울미래로 2",59.977,20,1
"DMC파크뷰자이1단지",530,"서대문구","남가좌동","가재울미래로 2",120.006,28,1
"DMC파크뷰자이1단지",596,"서대문구","남가좌동","가재울미래로 2",152.146,26,1
"DMC파크뷰자이1단지",736,"서대문구","남가좌동","가재울미래로 2",84.968,16,1
"DMC파크뷰자이1단지",579,"서대문구","남가좌동","가재울미래로 2",152.146,19,1
"DMC파크뷰자이1단지",599,"서대문구","남가좌동","가재울미래로 2",84.968,17,1
"DMC파크뷰자이1단지",509,"서대문구","남가좌동","가재울미래로 2",175.078,6,1
"DMC파크뷰자이1단지",503,"서대문구","남가좌동","가재울미래로 2",175.078,4,1
"DMC파크뷰자이1단지",746,"서대문구","남가좌동","가재울미래로 2",84.98,17,1
"DMC파크뷰자이1단지",734,"서대문구","남가좌동","가재울미래로 2",84.968,11,1
"DMC파크뷰자이1단지",526,"서대문구","남가좌동","가재울미래로 2",175.078,12,1
"DMC파크뷰자이1단지",567,"서대문구","남가좌동","가재울미래로 2",152.146,14,1
"DMC파크뷰자이1단지",741,"서대문구","남가좌동","가재울미래로 2",84.971,26,1
"DMC파크뷰자이1단지",591,"서대문구","남가좌동","가재울미래로 2",152.146,24,1
"DMC파크뷰자이1단지",540,"서대문구","남가좌동","가재울미래로 2",175.078,17,1
"DMC파크뷰자이1단지",531,"서대문구","남가좌동","가재울미래로 2",175.078,14,1
"DMC파크뷰자이1단지",1027,"서대문구","남가좌동","가재울미래로 2",59.977,16,1
"DMC파크뷰자이1단지",1027,"서대문구","남가좌동","가재울미래로 2",59.992,16,1
"DMC파크뷰자이1단지",731,"서대문구","남가좌동","가재울미래로 2",84.971,15,1
"DMC파크뷰자이1단지",577,"서대문구","남가좌동","가재울미래로 2",152.146,18,1
"DMC파크뷰자이1단지",560,"서대문구","남가좌동","가재울미래로 2",152.146,11,1
"DMC파크뷰자이1단지",734,"서대문구","남가좌동","가재울미래로 2",84.968,10,1
"DMC파크뷰자이1단지",598,"서대문구","남가좌동","가재울미래로 2",84.968,14,1
"DMC파크뷰자이1단지",597,"서대문구","남가좌동","가재울미래로 2",84.968,8,1
"DMC파크뷰자이1단지",1029,"서대문구","남가좌동","가재울미래로 2",59.977,20,1
"DMC파크뷰자이1단지",731,"서대문구","남가좌동","가재울미래로 2",84.968,9,1
"DMC파크뷰자이1단지",746,"서대문구","남가좌동","가재울미래로 2",84.971,17,1
"DMC파크뷰자이1단지",517,"서대문구","남가좌동","가재울미래로 2",175.078,9,1
"DMC파크뷰자이1단지",1028,"서대문구","남가좌동","가재울미래로 2",59.992,19,1
"DMC파크뷰자이1단지",589,"서대문구","남가좌동","가재울미래로 2",152.146,23,1
"DMC파크뷰자이1단지",1029,"서대문구","남가좌동","가재울미래로 2",59.992,21,1
"DMC파크뷰자이1단지",601,"서대문구","남가좌동","가재울미래로 2",152.146,28,1
"DMC파크뷰자이1단지",598,"서대문구","남가좌동","가재울미래로 2",152.146,27,1
"DMC파크뷰자이1단지",523,"서대문구","남가좌동","가재울미래로 2",121.614,27,1
"DMC파크뷰자이1단지",599,"서대문구","남가좌동","가재울미래로 2",84.968,4,1
"DMC파크뷰자이1단지",1028,"서대문구","남가좌동","가재울미래로 2",59.992,18,1
"DMC파크뷰자이1단지",745,"서대문구","남가좌동","가재울미래로 2",84.971,15,1
"DMC파크뷰자이1단지",735,"서대문구","남가좌동","가재울미래로 2",84.968,19,1
"DMC파크뷰자이1단지",741,"서대문구","남가좌동","가재울미래로 2",84.971,9,1
"DMC파크뷰자이1단지",545,"서대문구","남가좌동","가재울미래로 2",175.078,19,1
"DMC파크뷰자이1단지",741,"서대문구","남가좌동","가재울미래로 2",84.98,10,1
"DMC파크뷰자이1단지",734,"서대문구","남가좌동","가재울미래로 2",84.968,16,1
"DMC파크뷰자이1단지",537,"서대문구","남가좌동","가재울미래로 2",175.078,16,1
"DMC파크뷰자이1단지",603,"서대문구","남가좌동","가재울미래로 2",152.146,29,1
"DMC파크뷰자이1단지",744,"서대문구","남가좌동","가재울미래로 2",84.971,9,1
"DMC파크뷰자이1단지",745,"서대문구","남가좌동","가재울미래로 2",84.971,12,1
"DMC파크뷰자이1단지",751,"서대문구","남가좌동","가재울미래로 2",84.974,10,1
"DMC파크뷰자이1단지",743,"서대문구","남가좌동","가재울미래로 2",84.971,12,1
"DMC파크뷰자이1단지",741,"서대문구","남가좌동","가재울미래로 2",84.98,11,1
"DMC파크뷰자이1단지",745,"서대문구","남가좌동","가재울미래로 2",84.968,14,1
"DMC파크뷰자이1단지",521,"서대문구","남가좌동","가재울미래로 2",121.614,23,1
"DMC파크뷰자이1단지",586,"서대문구","남가좌동","가재울미래로 2",152.146,22,1
"DMC파크뷰자이1단지",743,"서대문구","남가좌동","가재울미래로 2",84.971,12,1
"DMC파크뷰자이1단지",596,"서대문구","남가좌동","가재울미래로 2",152.146,26,1
"DMC파크뷰자이1단지",729,"서대문구","남가좌동","가재울미래로 2",84.971,12,1
"DMC파크뷰자이1단지",744,"서대문구","남가좌동","가재울미래로 2",84.968,10,1
"DMC파크뷰자이1단지",566,"서대문구","남가좌동","가재울미래로 2",84.968,2,1
"DMC파크뷰자이1단지",728,"서대문구","남가좌동","가재울미래로 2",84.971,14,1
"DMC파크뷰자이1단지",594,"서대문구","남가좌동","가재울미래로 2",152.146,25,1
"DMC파크뷰자이1단지",742,"서대문구","남가좌동","가재울미래로 2",84.968,10,1
"DMC파크뷰자이1단지",805,"서대문구","남가좌동","가재울미래로 2",59.981,3,1
"DMC파크뷰자이1단지",744,"서대문구","남가좌동","가재울미래로 2",84.968,9,1
"DMC파크뷰자이1단지",515,"서대문구","남가좌동","가재울미래로 2",121.614,26,1
"DMC파크뷰자이1단지",526,"서대문구","남가좌동","가재울미래로 2",121.614,24,1
"DMC파크뷰자이1단지",743,"서대문구","남가좌동","가재울미래로 2",84.971,11,1
"DMC파크뷰자이1단지",734,"서대문구","남가좌동","가재울미래로 2",84.968,15,1
"DMC파크뷰자이1단지",518,"서대문구","남가좌동","가재울미래로 2",121.614,13,1
"DMC파크뷰자이1단지",521,"서대문구","남가좌동","가재울미래로 2",120.492,23,1
"DMC파크뷰자이1단지",1015,"서대문구","남가좌동","가재울미래로 2",59.992,13,1
"DMC파크뷰자이1단지",526,"서대문구","남가좌동","가재울미래로 2",152.146,2,1
"DMC파크뷰자이1단지",521,"서대문구","남가좌동","가재울미래로 2",120.492,22,1
"DMC파크뷰자이1단지",756,"서대문구","남가좌동","가재울미래로 2",84.98,16,1
"DMC파크뷰자이1단지",851,"서대문구","남가좌동","가재울미래로 2",59.981,7,1
"DMC파크뷰자이1단지",515,"서대문구","남가좌동","가재울미래로 2",121.614,10,1
"DMC파크뷰자이1단지",565,"서대문구","남가좌동","가재울미래로 2",84.968,2,1
"DMC파크뷰자이1단지",733,"서대문구","남가좌동","가재울미래로 2",84.968,11,1
"DMC파크뷰자이1단지",731,"서대문구","남가좌동","가재울미래로 2",84.971,21,1
"DMC파크뷰자이1단지",739,"서대문구","남가좌동","가재울미래로 2",84.971,16,1
"DMC파크뷰자이1단지",730,"서대문구","남가좌동","가재울미래로 2",84.971,20,1
"DMC파크뷰자이1단지",517,"서대문구","남가좌동","가재울미래로 2",121.614,21,1
"DMC파크뷰자이1단지",494,"서대문구","남가좌동","가재울미래로 2",120.492,14,1
"DMC파크뷰자이1단지",603,"서대문구","남가좌동","가재울미래로 2",84.968,13,1
"DMC파크뷰자이1단지",514,"서대문구","남가좌동","가재울미래로 2",121.614,12,1
"DMC파크뷰자이1단지",516,"서대문구","남가좌동","가재울미래로 2",120.492,10,1
"DMC파크뷰자이1단지",729,"서대문구","남가좌동","가재울미래로 2",84.971,9,1
"DMC파크뷰자이1단지",723,"서대문구","남가좌동","가재울미래로 2",84.968,14,1
"DMC파크뷰자이1단지",1055,"서대문구","남가좌동","가재울미래로 2",59.981,14,1
"DMC파크뷰자이1단지",761,"서대문구","남가좌동","가재울미래로 2",59.981,3,1
"DMC파크뷰자이1단지",720,"서대문구","남가좌동","가재울미래로 2",84.968,18,1
"DMC파크뷰자이1단지",706,"서대문구","남가좌동","가재울미래로 2",84.98,22,1
"DMC파크뷰자이1단지",528,"서대문구","남가좌동","가재울미래로 2",120.492,2,1
"DMC파크뷰자이1단지",533,"서대문구","남가좌동","가재울미래로 2",120.492,2,1
"DMC파크뷰자이1단지",727,"서대문구","남가좌동","가재울미래로 2",84.971,11,1
"DMC파크뷰자이1단지",452,"서대문구","남가좌동","가재울미래로 2",84.968,3,1
"DMC파크뷰자이1단지",519,"서대문구","남가좌동","가재울미래로 2",120.492,17,1
"DMC파크뷰자이1단지",509,"서대문구","남가좌동","가재울미래로 2",120.492,15,1
"DMC파크뷰자이1단지",736,"서대문구","남가좌동","가재울미래로 2",84.971,14,1
"DMC파크뷰자이1단지",513,"서대문구","남가좌동","가재울미래로 2",121.614,10,1
"DMC파크뷰자이1단지",750,"서대문구","남가좌동","가재울미래로 2",84.974,14,1
