"addr","lon","lat"
"서울특별시 영등포구 당산동 378",126.9079864,37.5310826
"서울특별시 영등포구 당산동 171-19",126.9066968,37.5282018
"서울특별시 영등포구 당산동 374",126.9056216,37.5342693
"서울특별시 영등포구 당산동 121-134",126.9081609,37.5265619
"서울특별시 영등포구 당산동 121-136",126.9080095,37.5270156
"서울특별시 영등포구 당산동 121-108",126.9078789,37.527591
"서울특별시 영등포구 당산동1가 457",126.9004025,37.5197592
"서울특별시 영등포구 당산동1가 16-1",126.8961685,37.520664
"서울특별시 영등포구 당산동1가 9-1",126.8992373,37.5199105
"서울특별시 영등포구 당산동2가 16-1",126.8929533,37.5211385
"서울특별시 영등포구 당산동2가 164",126.8949074,37.5235625
"서울특별시 영등포구 당산동3가 564",126.8972369,37.5255183
"서울특별시 영등포구 당산동3가 566",126.8972369,37.5255183
"서울특별시 영등포구 당산동3가 565",126.8972369,37.5255183
"서울특별시 영등포구 당산동3가 563",126.8942669,37.5263308
"서울특별시 영등포구 당산동3가 561",126.9003956,37.5244689
"서울특별시 영등포구 당산동3가 394",126.8953512,37.5279124
"서울특별시 영등포구 당산동3가 559",126.8935179,37.5274114
"서울특별시 영등포구 당산동3가 2-6",126.9006442,37.5253353
"서울특별시 영등포구 당산동4가 95",126.9013395,37.5283764
"서울특별시 영등포구 당산동4가 94-1",126.8984916,37.5276966
"서울특별시 영등포구 당산동4가 96",126.9014899,37.5270659
"서울특별시 영등포구 당산동4가 98",126.9020287,37.5273216
"서울특별시 영등포구 당산동4가 97",126.8994574,37.5279561
"서울특별시 영등포구 당산동4가 91",126.8961476,37.5298399
"서울특별시 영등포구 당산동4가 29",126.9028354,37.5279732
"서울특별시 영등포구 당산동4가 88",126.8967236,37.5314402
"서울특별시 영등포구 당산동4가 30-1",126.9008077,37.5296095
"서울특별시 영등포구 당산동5가 13",126.9006198,37.531008
"서울특별시 영등포구 당산동5가 11-33",126.9022778,37.533212
"서울특별시 영등포구 당산동5가 41",126.9002006,37.5336675
"서울특별시 영등포구 당산동5가 42",126.9031482,37.5318721
"서울특별시 영등포구 당산동5가 4-13",126.9027572,37.5299889
"서울특별시 영등포구 당산동5가 40",126.8996595,37.5343779
"서울특별시 영등포구 당산동5가 7-2",126.8981748,37.5330071
"서울특별시 영등포구 당산동5가 4-2",126.9033747,37.5293135
"서울특별시 영등포구 당산동5가 12",126.9017345,37.5307534
"서울특별시 영등포구 당산동6가 336-4",126.9012917,37.5356437
"서울특별시 영등포구 대림동 1101-1",126.9005138,37.4869498
"서울특별시 영등포구 대림동 1119",126.9037011,37.4956348
"서울특별시 영등포구 대림동 687",126.8993286,37.500294
"서울특별시 영등포구 대림동 887-1",126.9034525,37.4944575
"서울특별시 영등포구 대림동 897-1",126.9043168,37.4948224
"서울특별시 영등포구 대림동 946-1",126.9080731,37.4927568
"서울특별시 영등포구 대림동 1061",126.8972852,37.489667
"서울특별시 영등포구 대림동 1115-1",126.9054645,37.4926624
"서울특별시 영등포구 대림동 650",126.8966152,37.5038503
"서울특별시 영등포구 대림동 1124",126.899438,37.4955091
"서울특별시 영등포구 대림동 1121",126.902434,37.4865505
"서울특별시 영등포구 대림동 1122",126.9022308,37.485907
"서울특별시 영등포구 대림동 777-1",126.8946051,37.4968124
"서울특별시 영등포구 대림동 717",126.8980579,37.4952615
"서울특별시 영등포구 대림동 1120",126.9044539,37.4953499
"서울특별시 영등포구 대림동 762-1",126.9009149,37.4963856
"서울특별시 영등포구 대림동 695",126.9000303,37.4954025
"서울특별시 영등포구 대림동 607-1",126.8947258,37.5069619
"서울특별시 영등포구 대림동 1123",126.8994463,37.4872678
"서울특별시 영등포구 대림동 785-1",126.8948422,37.5020578
"서울특별시 영등포구 대림동 785",126.8948507,37.5029337
"서울특별시 영등포구 대림동 608-1",126.8956059,37.5055645
"서울특별시 영등포구 도림동 221-1",126.8955523,37.5092808
"서울특별시 영등포구 도림동 165-1",126.8986835,37.5091785
"서울특별시 영등포구 도림동 821",126.8960068,37.5094016
"서울특별시 영등포구 도림동 231-8",126.8979026,37.507289
"서울특별시 영등포구 문래동2가 35",126.891887,37.5126876
"서울특별시 영등포구 문래동3가 76-1",126.8926636,37.5161692
"서울특별시 영등포구 문래동3가 93-1",126.8923341,37.5184818
"서울특별시 영등포구 문래동3가 97",126.8975658,37.5190363
"서울특별시 영등포구 문래동3가 95",126.8919715,37.5172251
"서울특별시 영등포구 문래동3가 13",126.9014331,37.5171333
"서울특별시 영등포구 문래동3가 78",126.8928992,37.5154596
"서울특별시 영등포구 문래동3가 54",126.8967856,37.5160898
"서울특별시 영등포구 문래동3가 94",126.8909069,37.5184558
"서울특별시 영등포구 문래동3가 96",126.8973057,37.5195681
"서울특별시 영등포구 문래동3가 77-2",126.8929933,37.517359
"서울특별시 영등포구 문래동4가 67",126.8886418,37.5141366
"서울특별시 영등포구 문래동4가 68",126.8902746,37.5131842
"서울특별시 영등포구 문래동4가 43",126.8894739,37.5137083
"서울특별시 영등포구 문래동5가 14",126.885965,37.516837
"서울특별시 영등포구 문래동5가 1",126.8879846,37.5169605
"서울특별시 영등포구 문래동5가 22",126.8848442,37.5171265
"서울특별시 영등포구 문래동5가 21",126.8844166,37.5160637
"서울특별시 영등포구 문래동5가 23-1",126.8833652,37.5176162
"서울특별시 영등포구 문래동6가 47-1",126.8826642,37.5186538
"서울특별시 영등포구 문래동6가 54",126.8863451,37.5198753
"서울특별시 영등포구 문래동6가 38-1",126.8850668,37.5191162
"서울특별시 영등포구 문래동6가 11-1",126.887829,37.5210372
"서울특별시 영등포구 문래동6가 43",126.8840565,37.5192004
"서울특별시 영등포구 문래동6가 46",126.8830214,37.5193519
"서울특별시 영등포구 문래동6가 45",126.8830537,37.520374
"서울특별시 영등포구 문래동6가 55-1",126.8836503,37.5183748
"서울특별시 영등포구 신길동 480",126.9191343,37.4989983
"서울특별시 영등포구 신길동 364",126.9011259,37.5052151
"서울특별시 영등포구 신길동 67-1",126.9183614,37.5156487
"서울특별시 영등포구 신길동 3002",126.9123528,37.502223
"서울특별시 영등포구 신길동 1343",126.9253724,37.5144666
"서울특별시 영등포구 신길동 389",126.9029645,37.5014622
"서울특별시 영등포구 신길동 4945",126.904664,37.4982306
"서울특별시 영등포구 신길동 4780",126.9100947,37.4948794
"서울특별시 영등포구 신길동 4497",126.9144404,37.4971576
"서울특별시 영등포구 신길동 2-3",126.923888,37.5144891
"서울특별시 영등포구 신길동 4759",126.9113328,37.4962965
"서울특별시 영등포구 신길동 4934",126.9153815,37.5052783
"서울특별시 영등포구 신길동 897-1",126.9193088,37.5079184
"서울특별시 영등포구 신길동 401",126.9040608,37.5015841
"서울특별시 영등포구 신길동 4935",126.9151285,37.5083792
"서울특별시 영등포구 신길동 4938",126.916542,37.5063693
"서울특별시 영등포구 신길동 261-22",126.9083512,37.5055803
"서울특별시 영등포구 신길동 340-1",126.907183,37.5013824
"서울특별시 영등포구 신길동 425-8",126.9082681,37.4995579
"서울특별시 영등포구 신길동 4942",126.9139521,37.5062485
"서울특별시 영등포구 신길동 365",126.9000208,37.5052985
"서울특별시 영등포구 신길동 4518",126.9109271,37.4979867
"서울특별시 영등포구 신길동 4656",126.9091137,37.4970203
"서울특별시 영등포구 신길동 102-8",126.9176431,37.5139257
"서울특별시 영등포구 신길동 4933",126.9035428,37.506772
"서울특별시 영등포구 신길동 4501",126.9122382,37.4971824
"서울특별시 영등포구 신길동 65-21",126.921347,37.5132585
"서울특별시 영등포구 신길동 769-1",126.91937,37.5046121
"서울특별시 영등포구 신길동 4937",126.9094598,37.5029226
"서울특별시 영등포구 양평동1가 245",126.8872291,37.5229696
"서울특별시 영등포구 양평동1가 20",126.8865789,37.5221895
"서울특별시 영등포구 양평동1가 270",126.8891247,37.5249824
"서울특별시 영등포구 양평동1가 14-1",126.8880086,37.5215137
"서울특별시 영등포구 양평동2가 23",126.8830742,37.5222646
"서울특별시 영등포구 양평동2가 45",126.8834503,37.523671
"서울특별시 영등포구 양평동2가 39-1",126.8821556,37.5230965
"서울특별시 영등포구 양평동2가 38-1",126.882574,37.524325
"서울특별시 영등포구 양평동3가 90-1",126.8919228,37.5314592
"서울특별시 영등포구 양평동3가 104",126.8945587,37.5305585
"서울특별시 영등포구 양평동3가 24",126.8857058,37.5258963
"서울특별시 영등포구 양평동3가 66",126.8930007,37.5281859
"서울특별시 영등포구 양평동3가 55-1",126.8881402,37.5272104
"서울특별시 영등포구 양평동3가 102",126.8879234,37.5265677
"서울특별시 영등포구 양평동3가 19",126.8867711,37.5260748
"서울특별시 영등포구 양평동3가 103",126.8871123,37.5264916
"서울특별시 영등포구 양평동3가 79-4",126.8954304,37.5321336
"서울특별시 영등포구 양평동3가 79",126.8950008,37.5311862
"서울특별시 영등포구 양평동3가 101",126.8935394,37.5317726
"서울특별시 영등포구 양평동4가 51-1",126.8961132,37.5355504
"서울특별시 영등포구 양평동4가 94",126.8937899,37.536873
"서울특별시 영등포구 양평동4가 12",126.8937775,37.53404
"서울특별시 영등포구 양평동5가 9-1",126.8909087,37.537975
"서울특별시 영등포구 양평동5가 76",126.89215,37.5401103
"서울특별시 영등포구 양평동6가 100",126.8898732,37.5422577
"서울특별시 영등포구 양평동6가 99",126.887789,37.5442303
"서울특별시 영등포구 여의도동 21-2",126.9297307,37.5265909
"서울특별시 영등포구 여의도동 28",126.9209653,37.5207598
"서울특별시 영등포구 여의도동 41",126.9337787,37.5221313
"서울특별시 영등포구 여의도동 55-1",126.9322795,37.5174675
"서울특별시 영등포구 여의도동 48",126.9272962,37.5174097
"서울특별시 영등포구 여의도동 43-4",126.9317832,37.5199093
"서울특별시 영등포구 여의도동 36",126.9263986,37.5201371
"서울특별시 영등포구 여의도동 30",126.9325629,37.5259984
"서울특별시 영등포구 여의도동 37",126.9245387,37.5199076
"서울특별시 영등포구 여의도동 30-2",126.9319411,37.5244655
"서울특별시 영등포구 여의도동 51",126.9341458,37.5196243
"서울특별시 영등포구 여의도동 21-1",126.9311705,37.5269319
"서울특별시 영등포구 여의도동 32",126.9306805,37.5230602
"서울특별시 영등포구 여의도동 11-1",126.923921,37.530782
"서울특별시 영등포구 여의도동 50",126.9370305,37.5207424
"서울특별시 영등포구 여의도동 47",126.9261297,37.5181371
"서울특별시 영등포구 여의도동 52",126.9350859,37.5186723
"서울특별시 영등포구 여의도동 40",126.9340702,37.5235134
"서울특별시 영등포구 여의도동 54",126.9329752,37.5181045
"서울특별시 영등포구 여의도동 61-4",126.9390169,37.5189095
"서울특별시 영등포구 여의도동 42",126.9324988,37.5212881
"서울특별시 영등포구 여의도동 40-4",126.935523,37.5220633
"서울특별시 영등포구 영등포동 649",126.9127058,37.5147696
"서울특별시 영등포구 영등포동 648",126.9132335,37.5165216
"서울특별시 영등포구 영등포동 647",126.9036695,37.5117947
"서울특별시 영등포구 영등포동 618-83",126.9064148,37.5137276
"서울특별시 영등포구 영등포동1가 145",126.9129245,37.5175327
"서울특별시 영등포구 영등포동1가 113-1",126.9106899,37.5173514
"서울특별시 영등포구 영등포동1가 40-1",126.9142234,37.5173002
"서울특별시 영등포구 영등포동1가 144",126.9135224,37.5171946
"서울특별시 영등포구 영등포동3가 19-2",126.9071377,37.517834
"서울특별시 영등포구 영등포동4가 103",126.9031528,37.5183503
"서울특별시 영등포구 영등포동5가 24",126.9056408,37.5205602
"서울특별시 영등포구 영등포동5가 49-1",126.9063991,37.522163
"서울특별시 영등포구 영등포동7가 46-1",126.902648,37.5238492
"서울특별시 영등포구 영등포동7가 202",126.91127,37.5242128
"서울특별시 영등포구 영등포동7가 94-51",126.9087757,37.5257549
"서울특별시 영등포구 영등포동8가 91",126.9063349,37.5300537
"서울특별시 영등포구 영등포동8가 76-1",126.9049895,37.5293645
"서울특별시 영등포구 영등포동8가 51-1",126.9058941,37.5269239
"서울특별시 용산구 도원동 23",126.9552615,37.5382852
"서울특별시 용산구 동자동 45",126.9695953,37.5443047
"서울특별시 용산구 문배동 24-6",126.9690249,37.5360166
"서울특별시 용산구 문배동 40-31",126.9680464,37.5379687
"서울특별시 용산구 문배동 40-19",126.9691309,37.5383449
"서울특별시 용산구 문배동 24-21",126.9685788,37.5366975
"서울특별시 용산구 문배동 24-4",126.9681812,37.537223
"서울특별시 용산구 문배동 11-14",126.9696399,37.537451
"서울특별시 용산구 문배동 7-6",126.9697905,37.5380236
"서울특별시 용산구 문배동 11-29",126.9704368,37.5378445
"서울특별시 용산구 문배동 40-39",126.9698102,37.5388122
"서울특별시 용산구 문배동 3-3",126.9703017,37.5385336
"서울특별시 용산구 문배동 17-1",126.9672852,37.5373719
"서울특별시 용산구 문배동 24-8",126.9696059,37.5367966
"서울특별시 용산구 보광동 151",127.0009959,37.5241679
"서울특별시 용산구 보광동 448",127.0017411,37.5257222
"서울특별시 용산구 산천동 193",126.9508049,37.5348569
"서울특별시 용산구 산천동 204",126.9505906,37.5357777
"서울특별시 용산구 서빙고동 293",126.9913734,37.5229598
"서울특별시 용산구 서빙고동 296",126.9919722,37.5228532
"서울특별시 용산구 서빙고동 241-21",126.9876631,37.5180822
"서울특별시 용산구 신계동 48",126.9664454,37.5359977
"서울특별시 용산구 신창동 102",126.9539578,37.5359517
"서울특별시 용산구 용문동 38-235",126.9558387,37.5372235
"서울특별시 용산구 용문동 90",126.9591211,37.5364163
"서울특별시 용산구 용산동2가 47-17",126.9868386,37.5396488
"서울특별시 용산구 용산동5가 24",126.970731,37.5242567
"서울특별시 용산구 용산동5가 24-1",126.9731278,37.523218
"서울특별시 용산구 원효로1가 17-5",126.9665432,37.5415309
"서울특별시 용산구 원효로1가 133-3",126.9676185,37.5380677
"서울특별시 용산구 원효로1가 41",126.9671687,37.537944
"서울특별시 용산구 원효로3가 124-1",126.9574629,37.5338535
"서울특별시 용산구 원효로4가 178",126.9486388,37.5340871
"서울특별시 용산구 원효로4가 118-16",126.9502678,37.5326545
"서울특별시 용산구 원효로4가 109-4",126.954144,37.5325799
"서울특별시 용산구 이촌동 430",126.9705367,37.5194588
"서울특별시 용산구 이촌동 402",126.9770742,37.5192056
"서울특별시 용산구 이촌동 302-53",126.9689455,37.5206586
"서울특별시 용산구 이촌동 302-45",126.9699255,37.5201436
"서울특별시 용산구 이촌동 395",126.9551678,37.5250472
"서울특별시 용산구 이촌동 418",126.9665039,37.520931
"서울특별시 용산구 이촌동 411",126.9580321,37.5239273
"서울특별시 용산구 이촌동 301-155",126.9671423,37.5217268
"서울특별시 용산구 이촌동 436",126.9660695,37.5161216
"서울특별시 용산구 이촌동 301-10",126.974467,37.5200093
"서울특별시 용산구 이촌동 300-27",126.9718634,37.5201398
"서울특별시 용산구 이촌동 302-48",126.9696503,37.5205737
"서울특별시 용산구 이촌동 301-170",126.9820449,37.5169563
"서울특별시 용산구 이촌동 422",126.9537881,37.5271975
"서울특별시 용산구 이촌동 300-301",126.9760327,37.5185208
"서울특별시 용산구 이촌동 300-11",126.9782574,37.5172228
"서울특별시 용산구 이촌동 399-1",126.9690474,37.5215587
"서울특별시 용산구 이촌동 426",126.9766561,37.517099
"서울특별시 용산구 이촌동 206-27",126.9542962,37.5270308
"서울특별시 용산구 이촌동 412",126.9786768,37.5199827
"서울특별시 용산구 이촌동 300-10",126.9787161,37.5180908
"서울특별시 용산구 이촌동 302-69",126.9671743,37.5208792
"서울특별시 용산구 이촌동 302-62",126.9679978,37.5208044
"서울특별시 용산구 이촌동 302-28",126.9649124,37.5210829
"서울특별시 용산구 이촌동 404",126.9703451,37.5215466
"서울특별시 용산구 이촌동 415",126.9693836,37.5221203
"서울특별시 용산구 이촌동 300-23",126.9750134,37.5193472
"서울특별시 용산구 이촌동 301-162",126.9823443,37.5186483
"서울특별시 용산구 이촌동 400",126.9582348,37.5231767
"서울특별시 용산구 이태원동 729",126.9887628,37.5406105
"서울특별시 용산구 이태원동 124-12",126.9966023,37.5349504
"서울특별시 용산구 이태원동 669",126.9879301,37.5397636
"서울특별시 용산구 이태원동 22-2",126.9949096,37.5301451
"서울특별시 용산구 청암동 181",126.9474629,37.5349984
"서울특별시 용산구 청암동 64-1",126.9479328,37.5352927
"서울특별시 용산구 청파동3가 132-15",126.9634972,37.5425855
"서울특별시 용산구 한강로1가 231-24",126.9731714,37.5332415
"서울특별시 용산구 한강로1가 50-1",126.9728148,37.5365551
"서울특별시 용산구 한강로2가 2-8",126.9697278,37.5321357
"서울특별시 용산구 한강로2가 419",126.9696924,37.5316834
"서울특별시 용산구 한강로2가 2-185",126.9674705,37.5333702
"서울특별시 용산구 한강로2가 417",126.9709114,37.5339355
"서울특별시 용산구 한강로2가 2-11",126.9691335,37.5314944
"서울특별시 용산구 한강로3가 89",126.9638119,37.5233546
"서울특별시 용산구 한강로3가 63-389",126.9689153,37.5250734
"서울특별시 용산구 한강로3가 91",126.9597498,37.5254463
"서울특별시 용산구 한강로3가 65-230",126.9628434,37.5228767
"서울특별시 용산구 한강로3가 16-85",126.9553312,37.5313415
"서울특별시 용산구 한남동 808",127.0013462,37.5349789
"서울특별시 용산구 한남동 809",127.0033266,37.5386935
"서울특별시 용산구 한남동 258",127.0086485,37.5335402
"서울특별시 용산구 한남동 263-10",127.0084985,37.5341931
"서울특별시 용산구 한남동 1-349",127.0124022,37.5391599
"서울특별시 용산구 한남동 810",127.0092213,37.5368563
"서울특별시 용산구 한남동 522-1",127.0077807,37.5301242
"서울특별시 용산구 한남동 72-1",127.0079105,37.5342512
"서울특별시 용산구 한남동 825",127.0032796,37.5390823
"서울특별시 용산구 한남동 807",127.0037889,37.5282696
"서울특별시 용산구 한남동 29-4",127.0090502,37.5344824
"서울특별시 용산구 한남동 805",127.0047046,37.5274745
"서울특별시 용산구 한남동 799",127.0122415,37.5329837
"서울특별시 용산구 한남동 1-44",127.013633,37.5386656
"서울특별시 용산구 효창동 268",126.9569475,37.5407194
"서울특별시 용산구 효창동 130-2",126.9600198,37.5409583
"서울특별시 용산구 효창동 5-42",126.9631636,37.5418338
"서울특별시 용산구 효창동 5-72",126.9637807,37.5411499
"서울특별시 용산구 효창동 5-1",126.9642936,37.542433
"서울특별시 용산구 효창동 3-197",126.9629715,37.5474483
"서울특별시 용산구 효창동 5-47",126.963229,37.5415217
"서울특별시 용산구 효창동 5-495",126.9618152,37.5419661
"서울특별시 용산구 효창동 272",126.9591443,37.5421507
"서울특별시 용산구 효창동 274",126.9584463,37.5401028
"서울특별시 용산구 효창동 5-145",126.9576661,37.5417692
"서울특별시 용산구 후암동 41-1",126.9793689,37.5509592
"서울특별시 용산구 후암동 458",126.9762396,37.5512187
"서울특별시 용산구 후암동 244-86",126.9778016,37.549795
"서울특별시 용산구 후암동 244-5",126.9781004,37.5479694
"서울특별시 용산구 후암동 423-1",126.9757608,37.5518011
"서울특별시 용산구 후암동 244-91",126.979138,37.5490596
"서울특별시 은평구 갈현동 541-1",126.9134743,37.6288904
"서울특별시 은평구 갈현동 537",126.9141657,37.6220183
"서울특별시 은평구 갈현동 544",126.9091669,37.6154146
"서울특별시 은평구 갈현동 456-19",126.9193625,37.6180556
"서울특별시 은평구 갈현동 136-6",126.9163233,37.6172781
"서울특별시 은평구 갈현동 465-12",126.9168102,37.6119016
"서울특별시 은평구 갈현동 267-1",126.9107148,37.6228218
"서울특별시 은평구 갈현동 543",126.9115379,37.6223825
"서울특별시 은평구 갈현동 538",126.9136949,37.6188712
"서울특별시 은평구 갈현동 258-1",126.9134655,37.6210893
"서울특별시 은평구 갈현동 467-2",126.9163338,37.613593
"서울특별시 은평구 갈현동 540",126.9067563,37.6178241
"서울특별시 은평구 갈현동 522-16",126.910677,37.6176496
"서울특별시 은평구 갈현동 487-2",126.9150525,37.6150913
"서울특별시 은평구 갈현동 488-16",126.9142707,37.6141696
"서울특별시 은평구 갈현동 545",126.9112597,37.6230548
"서울특별시 은평구 갈현동 539",126.9099695,37.6180043
"서울특별시 은평구 갈현동 474-4",126.9156845,37.6143898
"서울특별시 은평구 갈현동 542-1",126.9084284,37.6165737
"서울특별시 은평구 구산동 547",126.9061721,37.6118567
"서울특별시 은평구 구산동 382",126.9056091,37.6129408
"서울특별시 은평구 구산동 224",126.9053573,37.6053185
"서울특별시 은평구 구산동 162-1",126.905753,37.61054
"서울특별시 은평구 구산동 226",126.9042801,37.6051724
"서울특별시 은평구 구산동 355-82",126.9052222,37.6135265
"서울특별시 은평구 구산동 546",126.9059939,37.6123443
"서울특별시 은평구 구산동 355-95",126.9068441,37.6145398
"서울특별시 은평구 구산동 355-98",126.9073666,37.6149781
"서울특별시 은평구 구산동 308-86",126.9037723,37.6173162
"서울특별시 은평구 구산동 355-90",126.9049383,37.6141212
"서울특별시 은평구 구산동 159-10",126.9090965,37.6115458
"서울특별시 은평구 구산동 21-61",126.9148302,37.6075459
"서울특별시 은평구 구산동 213-17",126.9116481,37.6126488
"서울특별시 은평구 구산동 222",126.9155131,37.6090317
"서울특별시 은평구 구산동 223",126.9152708,37.6083257
"서울특별시 은평구 구산동 14-21",126.910874,37.6110568
"서울특별시 은평구 구산동 26-4",126.9102982,37.6088305
"서울특별시 은평구 구산동 25-53",126.9126663,37.6079098
"서울특별시 은평구 녹번동 83-16",126.9278192,37.6025288
"서울특별시 은평구 녹번동 278-1",126.9248422,37.605103
"서울특별시 은평구 녹번동 280-1",126.9379669,37.5999364
"서울특별시 은평구 녹번동 100-55",126.9290505,37.6048808
"서울특별시 은평구 녹번동 276",126.937111,37.5999233
"서울특별시 은평구 녹번동 29-108",126.9328466,37.6044953
"서울특별시 은평구 녹번동 281",126.9321587,37.6034953
"서울특별시 은평구 녹번동 83-51",126.9271793,37.6030014
"서울특별시 은평구 녹번동 83-47",126.9284177,37.6028874
"서울특별시 은평구 녹번동 176-8",126.9221343,37.6018877
"서울특별시 은평구 녹번동 86-126",126.9295829,37.6034476
"서울특별시 은평구 녹번동 176-22",126.9221911,37.602346
"서울특별시 은평구 녹번동 279-1",126.9230008,37.6038382
"서울특별시 은평구 대조동 6-19",126.9279487,37.6110257
"서울특별시 은평구 대조동 59-48",126.9228336,37.6074228
"서울특별시 은평구 대조동 186-9",126.9220718,37.6173569
"서울특별시 은평구 대조동 231",126.9216444,37.608995
"서울특별시 은평구 대조동 195-20",126.9216551,37.616334
"서울특별시 은평구 대조동 4-18",126.9276562,37.6113565
"서울특별시 은평구 대조동 4-14",126.9278845,37.6113892
"서울특별시 은평구 대조동 9-50",126.9277785,37.610334
"서울특별시 은평구 대조동 9-14",126.9284754,37.6106242
"서울특별시 은평구 대조동 88-69",126.9248976,37.6125036
"서울특별시 은평구 불광동 311-13",126.921408,37.619634
"서울특별시 은평구 불광동 479-10",126.9215557,37.6272895
"서울특별시 은평구 불광동 632",126.9342873,37.6137673
"서울특별시 은평구 불광동 391-68",126.9205124,37.6242291
"서울특별시 은평구 불광동 629",126.933398,37.6146531
"서울특별시 은평구 불광동 631-1",126.9329567,37.6147032
"서울특별시 은평구 불광동 217",126.9318718,37.6199094
"서울특별시 은평구 불광동 305-22",126.9231468,37.6177496
"서울특별시 은평구 불광동 248",126.9282039,37.6146258
"서울특별시 은평구 불광동 636",126.932377,37.6216556
"서울특별시 은평구 불광동 643",126.9390451,37.6183087
"서울특별시 은평구 불광동 71-16",126.9294793,37.6252127
"서울특별시 은평구 불광동 638",126.9385322,37.6113998
"서울특별시 은평구 불광동 637",126.9373043,37.6110923
"서울특별시 은평구 불광동 633",126.9338218,37.6117844
"서울특별시 은평구 불광동 641",126.9349305,37.6183864
"서울특별시 은평구 불광동 635",126.9370924,37.6125348
"서울특별시 은평구 불광동 484-57",126.9206794,37.6207464
"서울특별시 은평구 불광동 12-3",126.9337931,37.6176039
"서울특별시 은평구 불광동 241-23",126.9326798,37.6137861
"서울특별시 은평구 불광동 444-41",126.9272715,37.6247314
"서울특별시 은평구 불광동 8-51",126.9334119,37.6143144
"서울특별시 은평구 불광동 634",126.9312887,37.6183868
"서울특별시 은평구 불광동 484-56",126.9205909,37.6209168
"서울특별시 은평구 불광동 486-14",126.9211127,37.6203188
"서울특별시 은평구 불광동 484-60",126.9208883,37.6205573
"서울특별시 은평구 불광동 330-14",126.9264571,37.6173221
"서울특별시 은평구 수색동 415-1",126.8998503,37.5867485
"서울특별시 은평구 수색동 17-9",126.8998735,37.5829401
"서울특별시 은평구 수색동 416-1",126.9002298,37.5853446
"서울특별시 은평구 수색동 413",126.9013508,37.5807166
"서울특별시 은평구 신사동 23-42",126.9145221,37.5978084
"서울특별시 은평구 신사동 366",126.9130256,37.5914685
"서울특별시 은평구 신사동 369",126.9074242,37.5935405
"서울특별시 은평구 신사동 277-2",126.9068721,37.599547
"서울특별시 은평구 신사동 356",126.9065631,37.5933442
"서울특별시 은평구 신사동 338-7",126.9125945,37.5898877
"서울특별시 은평구 신사동 39-11",126.9118231,37.5939551
"서울특별시 은평구 신사동 368",126.9082189,37.5905348
"서울특별시 은평구 신사동 371",126.9075953,37.5953803
"서울특별시 은평구 신사동 140-1",126.9075926,37.5893847
"서울특별시 은평구 신사동 354",126.9053265,37.6023196
"서울특별시 은평구 신사동 39-19",126.9112954,37.5944187
"서울특별시 은평구 신사동 39-4",126.9114837,37.5943223
"서울특별시 은평구 신사동 348-7",126.9104646,37.5906673
"서울특별시 은평구 신사동 39-21",126.9122645,37.5936537
"서울특별시 은평구 신사동 229-24",126.907661,37.596863
"서울특별시 은평구 신사동 361",126.913482,37.595667
"서울특별시 은평구 신사동 35-2",126.9139099,37.5943545
"서울특별시 은평구 신사동 365",126.9061919,37.5989037
"서울특별시 은평구 신사동 360",126.9133582,37.6004422
"서울특별시 은평구 신사동 297",126.9041086,37.6003431
"서울특별시 은평구 신사동 26-20",126.9129797,37.5973455
"서울특별시 은평구 신사동 155-1",126.9053444,37.5898081
"서울특별시 은평구 신사동 358",126.9063284,37.5926726
"서울특별시 은평구 신사동 6-5",126.9113584,37.6001237
"서울특별시 은평구 신사동 34-7",126.9142999,37.5947861
"서울특별시 은평구 신사동 242",126.9072271,37.5970293
"서울특별시 은평구 신사동 370",126.9055859,37.5999172
"서울특별시 은평구 신사동 367",126.9039339,37.59056
"서울특별시 은평구 신사동 23-53",126.9148507,37.5976429
"서울특별시 은평구 신사동 362",126.9139404,37.5935772
"서울특별시 은평구 신사동 359",126.908464,37.5935249
"서울특별시 은평구 신사동 355",126.9072251,37.5978636
"서울특별시 은평구 신사동 19-84",126.9080174,37.5980457
"서울특별시 은평구 신사동 19-117",126.9079343,37.5975341
"서울특별시 은평구 신사동 39-2",126.9108009,37.5947863
"서울특별시 은평구 역촌동 68-22",126.9122372,37.6026844
"서울특별시 은평구 역촌동 21-21",126.9170449,37.6049317
"서울특별시 은평구 역촌동 85-41",126.9154095,37.5989284
"서울특별시 은평구 역촌동 52-15",126.9104596,37.6065406
"서울특별시 은평구 역촌동 59-18",126.9134042,37.6054523
"서울특별시 은평구 역촌동 42-7",126.9194211,37.6008547
"서울특별시 은평구 역촌동 32-3",126.9182184,37.6039801
"서울특별시 은평구 역촌동 62-16",126.9147842,37.6047136
"서울특별시 은평구 역촌동 39-1",126.9184675,37.6012469
"서울특별시 은평구 역촌동 58-4",126.9124877,37.6043095
"서울특별시 은평구 역촌동 32-37",126.9167697,37.6037659
"서울특별시 은평구 역촌동 85-12",126.9154719,37.5998561
"서울특별시 은평구 역촌동 31-6",126.9189574,37.6029255
"서울특별시 은평구 역촌동 17-51",126.9211013,37.6058185
"서울특별시 은평구 역촌동 46-29",126.9130796,37.6072901
"서울특별시 은평구 역촌동 37-53",126.9178693,37.602128
"서울특별시 은평구 역촌동 232",126.9060291,37.6030604
"서울특별시 은평구 역촌동 36-37",126.9162275,37.6015552
"서울특별시 은평구 역촌동 50-45",126.9114952,37.6063556
"서울특별시 은평구 역촌동 68-19",126.9123554,37.6028919
