"학원명","학원주소","lon","lat"
"옥스포드학원","서울특별시 동대문구 서울시립대로4길 5 , 2층 (전농동)",127.0471374,37.5748679
"하이스트학원","서울특별시 동대문구 전농로10길 10  청솔우성아파트 상가3층 (답십리동)",127.0599849,37.5745808
"한림원보습학원","서울특별시 동대문구 망우로 4  2층 (휘경동)",127.054079,37.587869
"디딤돌보습학원","서울특별시 동대문구 이문로 82  (4층) (이문동)",127.059033,37.5941465
"신아음악학원","서울특별시 중랑구 봉화산로 194  신아타운9층902 (신내동)",127.0946811,37.6064082
"싱싱잉글리쉬학원","서울특별시 중랑구 면목로31길 26  (2층) (면목동)",127.0838221,37.5762
"LS학원","서울특별시 동대문구 한천로46가길 6  3,4층 (휘경동)",127.0690687,37.5822774
"에꼴드에땅미술학원","서울특별시 동대문구 장한로28길 14 ,  2층 (장안동)",127.0727028,37.5728018
"김상돈수학학원","서울특별시 중랑구 망우로 505 , 2층 일부 (망우동,미래학원)",127.1086115,37.6006341
"수음악전문학원","서울특별시 중랑구 면목로66길 27  (2층) (면목동)",127.0897562,37.5865619
"고려GnB아이음악학원","서울특별시 동대문구 전농로 35  2층 (답십리동)",127.0567627,37.5681974
"정석EiE학원","서울특별시 동대문구 사가정로 109 , 2층 (전농동)",127.0568912,37.5772178
"경일웹컴퓨터학원","서울특별시 중랑구 봉화산로 190  관상복합청사904호 (신내동)",127.094152,37.606254
"JB실용음악아카데미학원","서울특별시 중랑구 동일로 822 , 2층 (중화동,SM빌딩)",127.0793204,37.6039079
"백년대계제3관선화학원","서울특별시 중랑구 사가정로54길 42  2층,3층,4층 (면목동)",127.0876202,37.5791794
"은석영재캠프학원","서울특별시 중랑구 동일로157길 59  세원아파트 생활편의시설2층 (묵동)",127.0743403,37.6092392
"A.M.A실용음악학원","서울특별시 동대문구 사가정로 218  2층일부 (장안동)",127.0690901,37.5784716
"지인학원","서울특별시 동대문구 한천로 246  주공@유치원동3층 (휘경동)",127.068738,37.5827844
"대영스카이학원","서울특별시 중랑구 동일로157길 65  주마빌딩2층 (묵동)",127.0741357,37.609297
"비타고려e학원","서울특별시 동대문구 망우로 117  동진빌딩2층(휘경동)",127.065951,37.5913992
"박샘플러스에듀학원","서울특별시 동대문구 답십리로56길 21-1  두산아파트 상가동301호 (답십리동)",127.0593267,37.5719031
"유니랭스학원","서울특별시 동대문구 천호대로77길 94  3층 (장안동)",127.0635368,37.5656428
"중랑이스턴보습학원","서울특별시 중랑구 봉우재로14길 31  2층3층 (면목동)",127.0783435,37.5890909
"하늘교육영재학원","서울특별시 중랑구 봉화산로3길 190 , 1001,1002,1003,1004호 (묵동)",127.0745098,37.6100902
"열린새싹음악학원","서울특별시 중랑구 망우로66길 49  2층 (망우동)",127.0996305,37.5972906
"핵심학원","서울특별시 중랑구 면목로27다길 42  2층 (면목동)",127.083036,37.572824
"레미음악학원","서울특별시 동대문구 약령시로 16  1층 (제기동)",127.0315732,37.5824938
"뮤즈무용학원","서울특별시 동대문구 사가정로 150  4층 (전농동)",127.0617071,37.5777689
"화음음악학원","서울특별시 중랑구 동일로99길 18  (면목동)",127.0788565,37.5878866
"이헌수학신내학원","서울특별시 중랑구 신내로 211  금강리빌스텔207호 (신내동)",127.0926039,37.6163947
"교우초등단과학원","서울특별시 동대문구 사가정로 93 , 2층 일부 (전농동,동광교회)",127.0556236,37.576385
"정석학원","서울특별시 동대문구 사가정로 109 , 3층 (전농동)",127.0568912,37.5772178
"카이노스학원","서울특별시 중랑구 양원역로 19  3층일부 (망우동)",127.1079041,37.6022128
"현진학원","서울특별시 동대문구 전농로 99  3층일부 (답십리동)",127.0572517,37.5738607
"송림사고력학원","서울특별시 중랑구 신내로 62 , 301·302호 (신내동)",127.0957413,37.6047179
"상봉엘리트보습학원","서울특별시 중랑구 신내로7길  4층일부(신내동)",127.0968265,37.5998255
"신아르떼음악학원","서울특별시 동대문구 천호대로16길 12 , 2층일부 (용두동)",127.0311577,37.5732304
"유레카학원","서울특별시 동대문구 장한로32길 13  3층 (장안동)",127.0728912,37.5753253
"상수학원","서울특별시 중랑구 동일로 766  세화빌딩4층 (중화동)",127.080332,37.598922
"서현학원","서울특별시 중랑구 면목로 357  5층일부 (면목동)",127.088119,37.5839561
"월광음악학원","서울특별시 동대문구 신이문로9길 5-2  3층 (이문동)",127.0636031,37.6032833
"두란노독서실","서울특별시 동대문구 경희대로3길 28 , 5층일부 (회기동,회기동근생)",127.0509821,37.592962
"클라임독서실","서울특별시 동대문구 장한로14길 81  삼성래미안아파트 상가3층 (장안동)",127.0724325,37.5663976
"엠플러스수학주니어랩영어학원","서울특별시 중랑구 신내로 50-3  선일빌딩3층 (신내동)",127.0959545,37.6036689
"면목뉴스터디학원","서울특별시 중랑구 사가정로49길 63 , 2층 3층 4층  (면목동,지모공업사)",127.0867957,37.5837494
"원리학원","서울특별시 동대문구 홍릉로 48-1 , 4층 (청량리동)",127.0440407,37.5845516
"에프티(FT)수학학원","서울특별시 동대문구 전농로 54  2층 (답십리동)",127.0573686,37.5696168
"동대문대성엔학원","서울특별시 동대문구 전농로 60 , 4층·5층·6층 (답십리동,상원빌딩)",127.0574471,37.5701184
"이홍례제일학원","서울특별시 중랑구 신내로 45  해성빌딩 (신내동)",127.0955377,37.6031035
"한스키즈아카데미어학원","서울특별시 중랑구 봉화산로 90 ,  3층일부, 4층일부 (중화동,동림중화빌딩)",127.0834027,37.6020601
"숙명이레음악학원","서울특별시 동대문구 한빛로 47 4층 (용두동)",127.0277993,37.5787758
"명석학원","서울특별시 동대문구 제기로 42  2층 (제기동)",127.0377891,37.586356
"잉글리쉬케어번역학원","서울특별시 동대문구 신이문로 37  3필지4층 (이문동)",127.0561043,37.5907694
"휘경교일학원","서울특별시 동대문구 망우로 71 , 3층 (휘경동)",127.0611655,37.5899817
"서울락스미스공예학원","서울특별시 중랑구 사가정로 413 , 2층  (면목동,서울열쇠기술학원)",127.0906554,37.5805904
"이룸독서실","서울특별시 동대문구 답십리로72길 36  4층 (장안동)",127.0736423,37.5705296
"예은필음악학원","서울특별시 동대문구 약령시로 14 , 2층 (제기동,성금빌딩)",127.0313456,37.5824992
"아이비아카데미학원","서울특별시 동대문구 천호대로91길 42  2층 (장안동)",127.0697164,37.5633453
"예원음악학원","서울특별시 중랑구 봉화산로56길 106  4층일부 (신내동)",127.0972732,37.6041908
"모짤테움음악학원","서울특별시 동대문구 장안벚꽃로 107 현대홈타운아파트상가 308호 (장안동)",127.0736452,37.5694839
"한국전통과학아카데미학원","서울특별시 동대문구 왕산로2길 22  화니빌딩4층일부 (신설동)",127.0254369,37.575229
"서울줄리어드음악학원","서울특별시 중랑구 망우로74길 37  2층 (망우동)",127.1041608,37.5986559
"시매쓰장안점보습학원","서울특별시 동대문구 답십리로69길 55 , 302호303호306호 (장안동, 웰빙프라자)",127.073684,37.5745674
"양지독서실","서울특별시 중랑구 겸재로15길 28  3층 (면목동)",127.081166,37.5876397
"지산영수학원","서울특별시 중랑구 용마산로 502  5층 (망우동)",127.0945662,37.5937414
"다니엘비전학원","서울특별시 동대문구 장한로 26 , 3층,4층 (장안동)",127.0663416,37.5634809
"한결보습학원","서울특별시 중랑구 상봉중앙로5길 38  2층3층 (중화동)",127.0852623,37.6004293
"아이스터디독서실","서울특별시 중랑구 동일로 824 , 4층  (중화동,한스빌딩)",127.0793017,37.6040493
"케이앤에스학원","서울특별시 중랑구 용마산로 248  301호3층일부 (면목동)",127.0884742,37.5751565
"주니어영어학원","서울특별시 동대문구 신이문로9길 5-2  명빌딩4층 (이문동)",127.0636031,37.6032833
"수재탑학원","서울특별시 동대문구 사가정로 104  2층 (전농동)",127.0570344,37.5765486
"JS입시전략논리정속독학원","서울특별시 중랑구 망우로 412   7층일부 (망우동)",127.0979317,37.5989941
"이화발레아카데미학원","서울특별시 동대문구 장안벚꽃로 107 , 상가1동 301호 일부, 302호 (장안동, 장안현대홈타운)",127.0714072,37.576494
"펠릭스아카데미아학원","서울특별시 중랑구 봉화산로 190  관상복합청사7층706호 (신내동)",127.094152,37.606254
"창조적소수학원","서울특별시 동대문구 답십리로 303  (장안동)",127.0740473,37.572379
"알찬영수전문학원","서울특별시 동대문구 한천로58길 75-19  2층(일부) (이문동)",127.0691454,37.6003943
