"address","Apart","gu","dong","long","lat"
"동일로 483","두원","중랑구","면목동",127.0799052,37.57353098
"동일로 501","면목삼익","중랑구","면목동",127.0796357,37.57512446
"동일로 709","SG타워","중랑구","상봉동",127.0799534,37.5937258
"동일로 752","한신1차","중랑구","중화동",127.0805817,37.59758325
"동일로 752","한신2","중랑구","중화동",127.0805817,37.59758325
"동일로 932","묵동자이(2단지)","중랑구","묵동",127.0772579,37.61363215
"동일로 938","월등스카이뷰","중랑구","묵동",127.0770324,37.61416754
"동일로 941","극동늘푸른","중랑구","묵동",127.0765063,37.61433583
"동일로 942","위더스빌","중랑구","묵동",127.0769005,37.61452559
"동일로 946","신도브래뉴","중랑구","묵동",127.0767846,37.61488917
"동일로 960","고덕 골든빌(102동)","중랑구","묵동",127.076497,37.61610534
"동일로 986","노원 프레미어스 엠코","노원구","공릉동",127.0756833,37.61832412
"동일로100길 87","미래한건아파트 101동","중랑구","면목동",127.0835943,37.59091999
"동일로129길 35","태능에셈빌","중랑구","중화동",127.0776308,37.59929631
"동일로136길 10","청원다미소","중랑구","중화동",127.0800751,37.60219286
"동일로136길 15","청광플러스원","중랑구","중화동",127.0802179,37.60246698
"동일로140길 88","중화동건영아파트","중랑구","중화동",127.0832598,37.60568383
"동일로144길 3","장미","중랑구","묵동",127.0791433,37.60552067
"동일로144길 74","한영(101)","중랑구","중화동",127.0824144,37.60659404
"동일로144길 74","한영(104)","중랑구","중화동",127.0824144,37.60659404
"동일로149길 15","우성","중랑구","묵동",127.0774234,37.60656908
"동일로157길 41","묵동포레시타","중랑구","묵동",127.0754389,37.60954288
"동일로157길 70","현대아이파크","중랑구","묵동",127.0738248,37.60953488
"동일로169길 41","동구햇살","중랑구","묵동",127.0744397,37.61356581
"동일로173가길 140","신한양아파트","노원구","공릉동",127.071876,37.62444609
"동일로173가길 145","건영아파트","노원구","공릉동",127.0715763,37.62461639
"동일로173가길 90","청우씨티아파트","노원구","공릉동",127.0726037,37.62226788
"동일로175길 38","대동아파트","노원구","공릉동",127.0726214,37.61946186
"동일로176길 19","백영아파트","노원구","공릉동",127.0760555,37.6202955
"동일로176길 39","현대(고려)아파트","노원구","공릉동",127.0770398,37.62054454
"동일로176길 47","새울센스빌아파트","노원구","공릉동",127.077635,37.62086664
"동일로177길 12","라메즈아파트","노원구","공릉동",127.0737766,37.62104154
"동일로178길 39","진주브라운","노원구","공릉동",127.0766508,37.62165221
"동일로178길 53","하나플러스","노원구","공릉동",127.0775465,37.62183479
"동일로180길 48","광덕파크빌아파트","노원구","공릉동",127.07706,37.62246548
"동일로183길 34","대아2차아파트","노원구","공릉동",127.0717427,37.62294183
"동일로190길 11","참다움아파트","노원구","공릉동",127.0739172,37.62543096
"동일로190길 7","진명비베레","노원구","공릉동",127.0736938,37.62537544
"동일로191가길 26","남청파인힐","노원구","공릉동",127.0712714,37.6262412
"동일로191가길 59","신도1차아파트","노원구","공릉동",127.070537,37.62769859
"동일로191가길 66","길성그랑프리텔아파트","노원구","공릉동",127.0706878,37.62798858
"동일로191길 36","신명아파트","노원구","공릉동",127.0709866,37.62497363
"동일로192나길 16","임성아파트","노원구","공릉동",127.0752441,37.62736171
"동일로193길 7","공릉2신도브래뉴아파트","노원구","공릉동",127.0721745,37.62597799
"동일로193길 8","신대림아파트","노원구","공릉동",127.0720686,37.62618229
"동일로195길 39","대동아파트2","노원구","공릉동",127.0698242,37.62684662
"동일로198가길 13","삼익4단지아파트","노원구","공릉동",127.0727465,37.62974613
"동일로198가길 149","시영2단지(라이프)아파트","노원구","공릉동",127.0658025,37.63059105
"동일로198길 24","공릉우성아파트","노원구","공릉동",127.0729141,37.62891484
"동일로207길 17","중계그린1단지","노원구","중계동",127.063694,37.64316733
"동일로207길 18","중계그린1단지","노원구","중계동",127.0637002,37.64336566
"동일로207길 186","학여울청구","노원구","하계동",127.0611515,37.63712614
"동일로208길 19","중계무지개","노원구","중계동",127.0659395,37.64398548
"동일로208길 20","중계무지개","노원구","중계동",127.0659983,37.643857
"동일로213길 21","상계주공1(고층)","노원구","상계동",127.0607543,37.64854177
"동일로213길 21","상계주공1(저층)","노원구","상계동",127.0607543,37.64854177
"동일로214길 21","상계주공4(고층)","노원구","상계동",127.0634542,37.64937747
"동일로215길 23","상계주공2(고층)","노원구","상계동",127.0599625,37.65102034
"동일로215길 23","상계주공2(저층)","노원구","상계동",127.0599625,37.65102034
"동일로215길 48","상계주공3(저층)","노원구","상계동",127.0584229,37.65092684
"동일로215길 48","상계주공3(고층)","노원구","상계동",127.0584229,37.65092684
"동일로216길 47","상계주공5(저층)","노원구","상계동",127.0640054,37.65216308
"동일로216길 92","한양","노원구","상계동",127.0666951,37.65252751
"동일로221길 22","대림","노원구","상계동",127.0578061,37.65931145
"동일로227길 25","상계주공11(고층)","노원구","상계동",127.0555149,37.66697488
"동일로227길 85","상계주공11(고층)","노원구","상계동",127.0521804,37.66695122
"동일로227길 86","상계주공16(고층)","노원구","상계동",127.0521697,37.66719284
"동일로228길 23","상계주공14(고층)","노원구","상계동",127.058481,37.66778137
"동일로228길 23","상계주공14(저층)","노원구","상계동",127.058481,37.66778137
"동일로230가길 15","상계우방유쉘","노원구","상계동",127.0572128,37.67214555
"동일로230가길 71","우림루미아트1","노원구","상계동",127.0566062,37.67463504
"동일로230길 26","대동황토빌라트","노원구","상계동",127.0577294,37.6714019
"동일로230길 63","한신4차","노원구","상계동",127.0592886,37.67238906
"동일로231길 72","중앙하이츠(5지역)","노원구","상계동",127.0515522,37.671886
"동일로231길 86","현대2차","노원구","상계동",127.0508105,37.67174193
"동일로231다길 23","현대4차","노원구","상계동",127.0510465,37.67280931
"동일로237길 41","상계현대1차","노원구","상계동",127.0529545,37.67345618
"동일로237바길 17","북부현대","노원구","상계동",127.0505606,37.67425305
"동일로238길 33","우림루미아트","노원구","상계동",127.0573728,37.67444155
"동일로239길 68","상계대림e편한세상","노원구","상계동",127.0512173,37.67513494
"동일로239나길 31","상록수1단지","노원구","상계동",127.0515385,37.67662564
"동일로241길 53","두산","노원구","상계동",127.0535334,37.67815464
"동일로242길 80","수락한신","노원구","상계동",127.0595427,37.67433753
"동일로242길 95","수락현대","노원구","상계동",127.0604383,37.67477398
"동일로242나길 20","수락산늘푸른","노원구","상계동",127.0566219,37.67648565
"동일로242라길 27","대망드림힐1","노원구","상계동",127.0581799,37.67597745
"동일로245가길 41","은빛2단지","노원구","상계동",127.0544143,37.68067264
"동일로245길 162","은빛1단지","노원구","상계동",127.054256,37.68229388
"동일로246길 39","극동늘푸른","노원구","상계동",127.0564269,37.67759954
"동일로248길 16","수락파크빌","노원구","상계동",127.0562493,37.67979615
"동일로24길 5","화양현대","광진구","화양동",127.0655743,37.54408623
"동일로250길 18","수락산벨리체","노원구","상계동",127.0565217,37.68224366
"동일로34길 27","홍익봄마을(102동)","광진구","군자동",127.0701559,37.54983917
"동일로72길 17","중곡1단지","광진구","중곡동",127.0786027,37.56590576
"동일로95나길 22","진성그린건설 테라스 아파트","중랑구","면목동",127.0774083,37.58386718
"동작대로 108","디오수페리움2","서초구","방배동",126.9825106,37.48619445
"동작대로 112","한신휴플러스","서초구","방배동",126.9825608,37.48653094
"동작대로11길 64","삼성월드","동작구","사당동",126.9779818,37.48134751
"동작대로27다길 26","이수프라자","동작구","사당동",126.980358,37.48640577
"동작대로29길 110","신동아4","동작구","사당동",126.9767396,37.48996466
"동작대로29길 115","사당우성3","동작구","사당동",126.9763235,37.49009162
"동작대로29길 118","신동아5","동작구","사당동",126.976561,37.49036053
"동작대로29길 119","극동(105)","동작구","사당동",126.9757874,37.4907652
"동작대로29길 195","대성유니드","동작구","사당동",126.9757463,37.49310908
"동작대로29길 81","경남아너스빌(대아3)","동작구","사당동",126.9776518,37.48905077
"동작대로29길 91","사당우성2","동작구","사당동",126.9767146,37.48843451
"동작대로33마길 17","라이즈2동","동작구","사당동",126.978857,37.49054134
"동작대로35사길 2","세림아파트(43-71)","동작구","사당동",126.9792403,37.49256897
"동작대로35아길 14","삼성","동작구","사당동",126.978884,37.611107
"동작대로39가길 55","금강KCC","동작구","동작동",126.9782383,37.49453638
"동작대로39길 22","이수힐스테이트","동작구","동작동",126.9815126,37.49395512
"동작대로43길 36","신동아갯마을","동작구","동작동",126.9807574,37.4971467
"동작대로45길 22","이수교KCC스위첸","동작구","동작동",126.981717,37.4974381
"동호로 100","두산","성동구","금호동3가",127.0166886,37.54870789
"동호로 84","롯데","성동구","금호동4가",127.0166622,37.54685169
"동호로 93","브라운스톤2차","성동구","금호동4가",127.0156461,37.54757344
"동호로10길 30","약수하이츠","중구","신당동",127.0124097,37.55517064
"동호로11마길 24","다오아트빌","중구","신당동",127.0061742,37.55102593
"동호로11자길 23","신신(1차)","중구","신당동",127.0054056,37.55089933
"동호로17길 229","노블레스2","중구","신당동",127.0051691,37.5496993
"동호로17길 256","프라임2","중구","신당동",127.0056732,37.54893798
"동호로17길 256","도현블랑빌","중구","신당동",127.0056732,37.54893798
"두산로 36","진도2차","금천구","독산동",126.8918802,37.47020149
"두산로11길 22","청광플러스원","금천구","독산동",126.8940128,37.47133984
"두산로9가길 30","드림캐슬2차","금천구","가산동",126.8912819,37.47301595
"두산로9길 56","삼익","금천구","가산동",126.8927396,37.4728888
"두텁바위로69길 29","(41-1)","용산구","후암동",126.9794835,37.55101238
"둘레11길 1","강변현대","성동구","성수동2가",127.0513112,37.53622732
"둘레15길 7","청구강변1","성동구","성수동2가",127.0554254,37.53544337
"둘레19길 5","강변임광","성동구","성수동2가",127.0575507,37.53484279
"둘레19길 7","강변금호타운","성동구","성수동2가",127.0576824,37.53514985
"둘레길 21","강변동양","성동구","성수동1가",127.0461393,37.53747427
"등용로 127","대방동현대","동작구","대방동",126.9317323,37.51255263
"등용로 37","상도동래미안1차","동작구","상도동",126.9345936,37.50521147
"등용로14길 34","신한토탈","동작구","대방동",126.933318,37.51205987
"등촌로 110","일신파스텔","양천구","목동",126.8639516,37.53978772
"등촌로 113","임광","강서구","등촌동",126.8635435,37.54019783
"등촌로 137","대림e편한세상","강서구","등촌동",126.8628272,37.54212947
"등촌로 163","등촌동아이파크","강서구","등촌동",126.8618563,37.54442054
"등촌로 91","삼형.그레이스빌","강서구","등촌동",126.8634124,37.53824807
"등촌로13길 170","신영","강서구","화곡동",126.8578249,37.53982598
"등촌로13바길 18","화곡3차보람","강서구","화곡동",126.8585081,37.53662325
